"Time","all-in-one"
2023-05-26 15:14:00,1896169472
2023-05-26 15:14:30,2136453120
2023-05-26 15:15:00,2263842816
2023-05-26 15:15:30,2400190464
2023-05-26 15:16:00,2454118400
2023-05-26 15:16:30,2505519104
2023-05-26 15:17:00,2588577792
2023-05-26 15:17:30,2656329728
2023-05-26 15:18:00,2645262336
2023-05-26 15:18:30,2681868288
2023-05-26 15:19:00,2741153792
2023-05-26 15:19:30,2877915136
2023-05-26 15:20:00,2903683072
2023-05-26 15:20:30,3019399168
2023-05-26 15:21:00,3103399936
2023-05-26 15:21:30,3088834560
2023-05-26 15:22:00,3071369216
2023-05-26 15:22:30,3073695744
2023-05-26 15:23:00,3078590464
2023-05-26 15:23:30,3082395648
2023-05-26 15:24:00,3137097728

