"Time","Total Cost"
2023-05-26 15:16:45,68.84
2023-05-26 15:17:00,125.31
2023-05-26 15:17:15,125.31
2023-05-26 15:17:30,125.31
2023-05-26 15:17:45,125.31
2023-05-26 15:18:00,120.15
2023-05-26 15:18:15,120.15
2023-05-26 15:18:30,120.15
2023-05-26 15:18:45,120.15
2023-05-26 15:19:00,122.58
2023-05-26 15:19:15,122.58
2023-05-26 15:19:30,122.58
2023-05-26 15:19:45,122.58
2023-05-26 15:20:00,119.67
2023-05-26 15:20:15,119.67
2023-05-26 15:20:30,119.67
2023-05-26 15:20:45,119.67
2023-05-26 15:21:00,122.25
2023-05-26 15:21:15,122.25
2023-05-26 15:21:30,122.25
2023-05-26 15:21:45,122.25
2023-05-26 15:22:00,110.74
2023-05-26 15:22:15,110.74
2023-05-26 15:22:30,110.74
2023-05-26 15:22:45,110.74
2023-05-26 15:23:00,128.65
2023-05-26 15:23:15,128.65
2023-05-26 15:23:30,128.65
2023-05-26 15:23:45,128.65
2023-05-26 15:24:00,128.86
2023-05-26 15:24:15,128.86
2023-05-26 15:24:30,128.86
2023-05-26 15:24:45,128.86
2023-05-26 15:25:00,128.47
2023-05-26 15:25:15,128.47
2023-05-26 15:25:30,128.47
2023-05-26 15:25:45,128.47
2023-05-26 15:26:00,121.57
2023-05-26 15:26:15,121.57
2023-05-26 15:26:30,121.57
2023-05-26 15:26:45,121.57

