Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,36488,0,62,151.06306182854638,1,1589,8688.0,60.806074632916086,0.0,62,85,110,130,530,770,890,960,1200,1300,1600
GET,/basket.html,35639,0,25,122.81856954460002,1,1752,23020.0,59.39124352780356,0.0,25,53,76,100,540,760,930,1000,1300,1500,1800
DELETE,/cart,34090,0,4000,5157.271692578469,12,13958,0.0,56.809885009759626,0.0,4000,8800,9500,9700,10000,11000,11000,12000,12000,13000,14000
POST,/cart,35639,77,6300,7049.090939700889,34,19517,0.13827548472179355,59.39124352780356,0.12831801542245502,6300,11000,12000,12000,13000,14000,14000,15000,16000,19000,20000
GET,/category.html,36082,0,26,116.68779446815587,0,1362,11518.0,60.12948873341587,0.0,26,51,73,96,490,740,870,950,1200,1300,1400
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,4167,0,21,113.49244060475162,1,1325,10364.0,6.944171042407403,0.0,21,44,67,93,500,750,860,970,1100,1300,1300
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3924,0,20,115.2125382262997,1,1428,10364.0,6.5392193833469285,0.0,20,42,67,92,540,750,910,990,1300,1400,1400
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3976,0,20,115.78521126760563,1,1736,10364.0,6.6258757054504045,0.0,21,44,66,89,540,750,870,980,1300,1700,1700
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,4041,0,21,116.62484533531304,1,1260,10364.0,6.734196108079749,0.0,21,44,69,96,520,750,880,980,1100,1300,1300
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,4029,0,21,117.35492678083892,0,1277,10364.0,6.71419849528664,0.0,21,43,67,94,540,750,860,970,1200,1300,1300
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,4050,0,20,115.44444444444444,0,1384,10364.0,6.749194317674582,0.0,21,43,66,89,500,770,900,970,1200,1400,1400
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3866,0,21,121.99405069839628,0,1280,10364.0,6.442564254846897,0.0,21,44,69,97,560,760,920,980,1100,1300,1300
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3998,0,21,118.8511755877939,1,1242,10364.0,6.662537995571106,0.0,21,44,68,94,550,760,920,1000,1200,1200,1200
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,4031,0,22,117.16323492929794,1,1385,10364.0,6.717531430752158,0.0,22,44,65,88,540,760,910,990,1200,1400,1400
GET,/login,36083,0,4700,5850.034642352354,11,15186,12.996757475819638,60.13115520114862,0.0,4700,9200,10000,11000,11000,12000,12000,13000,14000,15000,15000
POST,/orders,34391,1,10000,11535.125788723793,84,38273,605.259573725684,57.31149179732014,0.001666467732759156,10000,14000,16000,17000,22000,26000,32000,34000,37000,38000,38000
,Aggregated,284494,78,610,3701.8032647437203,0,38273,6848.134653103405,474.1000711635833,0.12998448315521416,610,3500,6000,9100,11000,14000,19000,23000,35000,37000,38000
