"Time","by-stack"
2024-02-26 23:17:30,2328322048
2024-02-26 23:18:00,3215171584
2024-02-26 23:18:30,3502252032
2024-02-26 23:19:00,4113739776
2024-02-26 23:19:30,4262756352
2024-02-26 23:20:00,4363476992
2024-02-26 23:20:30,4696440832
2024-02-26 23:21:00,4716523520
2024-02-26 23:21:30,4794499072
2024-02-26 23:22:00,4848205824
2024-02-26 23:22:30,4923408384
2024-02-26 23:23:00,4981465088
2024-02-26 23:23:30,4939919360
2024-02-26 23:24:00,4963893248
2024-02-26 23:24:30,4974157824
2024-02-26 23:25:00,5014933504
2024-02-26 23:25:30,5005500416
2024-02-26 23:26:00,5030887424
2024-02-26 23:26:30,5041131520
2024-02-26 23:27:00,5023014912
2024-02-26 23:27:30,4961628160
