"workload","scenario","Min","First.Quartile","Median","Third.Quartile","Maximum"
"300","benchmark",9.0479907989502,12.5174608230591,16.2607378959656,17.8958587646484,19.4656982421875
"300","all-in-one",9.16046142578125,12.1657037734985,14.7978630065918,15.710865020752,16.5615787506104
"300","by-stack",10.9846849441528,14.1063823699951,16.0407705307007,17.343695640564,19.6901416778564
"300","by-dependencies",0.0183782577514648,10.5281610488892,16.6352066993713,17.8345508575439,19.0775556564331
"2400","benchmark",6.21654415130615,10.3464097976685,11.8721747398376,13.2052021026611,15.9794445037842
"2400","all-in-one",4.09136199951172,9.27755069732666,11.35870885849,12.7903184890747,16.6915664672852
"2400","by-stack",7.34630680084229,10.7569484710693,12.419282913208,14.2130508422852,17.2107601165771
"2400","by-dependencies",7.8530912399292,10.4981250762939,11.8746037483215,13.0658655166626,15.2652416229248
"4500","benchmark",0.0203399658203125,0.503155708312988,7.55389165878296,11.020359992981,14.7406053543091
"4500","all-in-one",2.65750217437744,7.78320598602295,9.6242470741272,11.4629669189453,14.6672477722168
"4500","by-stack",0.0155487060546875,2.70944786071777,9.65762758255005,12.218243598938,15.5246114730835
"4500","by-dependencies",0.0195112228393555,0.303526878356934,6.48178768157959,12.1880922317505,13.8888597488403
