Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,45489,0,130,149.08439402932578,2,490,8688.0,75.72577403688473,0.0,130,200,230,250,280,300,340,360,410,450,490
GET,/basket.html,45330,0,110,126.46161482461946,2,535,23020.0,75.46108591290168,0.0,110,190,220,230,270,300,340,370,440,500,540
DELETE,/cart,45207,0,290,327.30081624527173,6,2849,0.0,75.25632717548083,0.0,290,390,440,480,610,800,1100,1400,2000,2500,2800
POST,/cart,45340,17,710,766.9837450374945,21,4614,0.02399647110719012,75.47773296472452,0.028299988098815985,710,900,1000,1100,1400,1700,2100,2300,3400,4300,4600
GET,/category.html,45404,0,100,114.95348427451326,2,483,11518.0,75.58427409639064,0.0,100,180,200,220,250,280,320,340,410,470,480
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,5124,0,100,119.52341920374707,2,437,10364.0,8.529949354019594,0.0,100,190,220,230,270,290,330,360,400,440,440
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,4965,0,110,120.77603222557906,2,488,10364.0,8.26526123003655,0.0,110,190,220,240,270,300,330,360,440,490,490
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,5067,0,100,119.30274324057628,2,499,10364.0,8.435061158629447,0.0,100,190,220,230,270,290,330,360,420,500,500
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,4997,0,94,117.421252751651,2,502,10364.0,8.318531795869617,0.0,94,180,210,230,260,290,330,350,420,500,500
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,5075,0,100,120.24610837438424,2,535,10364.0,8.448378800087713,0.0,100,190,220,230,270,300,340,360,420,540,540
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,5033,0,100,119.8092588913173,2,449,10364.0,8.378461182431815,0.0,100,190,220,230,260,290,340,360,420,450,450
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,4948,0,99,118.84033953112369,2,487,10364.0,8.236961241937735,0.0,99,180,220,230,270,300,330,350,420,490,490
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,5088,0,110,120.38639937106919,2,460,10364.0,8.470019967457397,0.0,110,180,220,230,270,300,330,360,430,460,460
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,5076,0,97,117.90504334121356,2,491,10364.0,8.450043505269997,0.0,97,190,220,230,270,300,330,350,420,490,490
GET,/login,45418,0,570,596.7903914747457,42,4051,12.999141309612929,75.60757996894262,0.0,570,700,780,840,1000,1300,1700,2000,2700,3700,4100
POST,/orders,45228,0,790,771.0218890952507,78,8786,607.1057972937118,75.29128598430879,0.0,790,960,1000,1100,1300,1500,2000,2600,6400,8300,8800
,Aggregated,362789,17,230,371.28282004140146,2,8786,6780.701013536795,603.9367283753737,0.028299988098815985,230,340,520,660,960,1200,1500,1800,3000,6500,8800
