"Time","Total Cost"
2023-05-28 09:44:45,68.49
2023-05-28 09:45:00,81.12
2023-05-28 09:45:15,81.12
2023-05-28 09:45:30,81.12
2023-05-28 09:45:45,81.12
2023-05-28 09:46:00,113.25
2023-05-28 09:46:15,113.25
2023-05-28 09:46:30,113.25
2023-05-28 09:46:45,113.25
2023-05-28 09:47:00,114.56
2023-05-28 09:47:15,114.56
2023-05-28 09:47:30,114.56
2023-05-28 09:47:45,114.56
2023-05-28 09:48:00,116.88
2023-05-28 09:48:15,116.88
2023-05-28 09:48:30,116.88
2023-05-28 09:48:45,116.88
2023-05-28 09:49:00,119.09
2023-05-28 09:49:15,119.09
2023-05-28 09:49:30,119.09
2023-05-28 09:49:45,119.09
2023-05-28 09:50:00,124.55
2023-05-28 09:50:15,124.55
2023-05-28 09:50:30,124.55
2023-05-28 09:50:45,124.55
2023-05-28 09:51:00,127.83
2023-05-28 09:51:15,127.83
2023-05-28 09:51:30,127.83
2023-05-28 09:51:45,127.83
2023-05-28 09:52:00,128.37
2023-05-28 09:52:15,128.37
2023-05-28 09:52:30,128.37
2023-05-28 09:52:45,128.37
2023-05-28 09:53:00,129.17
2023-05-28 09:53:15,129.17
2023-05-28 09:53:30,129.17
2023-05-28 09:53:45,129.17
2023-05-28 09:54:00,128.43
2023-05-28 09:54:15,128.43
2023-05-28 09:54:30,128.43
2023-05-28 09:54:45,128.43

