"Time","all-in-one"
2023-05-28 09:42:30,115580928
2023-05-28 09:43:00,115580928
2023-05-28 09:43:30,114229248
2023-05-28 09:44:00,114229248
2023-05-28 09:44:30,113704960
2023-05-28 09:45:00,114176000
2023-05-28 09:45:30,114176000
2023-05-28 09:46:00,114176000
2023-05-28 09:46:30,114176000
2023-05-28 09:47:00,114282496
2023-05-28 09:47:30,120573952
2023-05-28 09:48:00,121098240
2023-05-28 09:48:30,127393792
2023-05-28 09:49:00,133595136
2023-05-28 09:49:30,141983744
2023-05-28 09:50:00,151986176
2023-05-28 09:50:30,157798400
2023-05-28 09:51:00,157798400
2023-05-28 09:51:30,164655104
2023-05-28 09:52:00,164655104
2023-05-28 09:52:30,147947520

