"Time","by-stack"
2024-01-23 04:53:30,2133069824
2024-01-23 04:54:00,2413203456
2024-01-23 04:54:30,3334123520
2024-01-23 04:55:00,3992772608
2024-01-23 04:55:30,4212715520
2024-01-23 04:56:00,4303691776
2024-01-23 04:56:30,4662247424
2024-01-23 04:57:00,4694515712
2024-01-23 04:57:30,4797304832
2024-01-23 04:58:00,4861984768
2024-01-23 04:58:30,4906930176
2024-01-23 04:59:00,4969877504
2024-01-23 04:59:30,4952666112
2024-01-23 05:00:00,4964081664
2024-01-23 05:00:30,4929290240
2024-01-23 05:01:00,4980654080
2024-01-23 05:01:30,4978569216
2024-01-23 05:02:00,4970045440
2024-01-23 05:02:30,4978823168
2024-01-23 05:03:00,4990910464
2024-01-23 05:03:30,4978409472
