"Time","by-dependencies"
2023-05-28 11:44:00,2088128512
2023-05-28 11:44:30,2371911680
2023-05-28 11:45:00,2651586560
2023-05-28 11:45:30,2775351296
2023-05-28 11:46:00,2869985280
2023-05-28 11:46:30,2903207936
2023-05-28 11:47:00,2966564864
2023-05-28 11:47:30,3033284608
2023-05-28 11:48:00,3164176384
2023-05-28 11:48:30,3116429312
2023-05-28 11:49:00,3191959552
2023-05-28 11:49:30,3460722688
2023-05-28 11:50:00,3582590976
2023-05-28 11:50:30,3825053696
2023-05-28 11:51:00,3773300736
2023-05-28 11:51:30,3790024704
2023-05-28 11:52:00,3812581376
2023-05-28 11:52:30,3816394752
2023-05-28 11:53:00,3865567232
2023-05-28 11:53:30,3359354880
2023-05-28 11:54:00,3406925824

