"Time","Total Cost"
2023-05-26 18:36:45,66.71
2023-05-26 18:37:00,72.63
2023-05-26 18:37:15,72.63
2023-05-26 18:37:30,72.63
2023-05-26 18:37:45,72.63
2023-05-26 18:38:00,71.16
2023-05-26 18:38:15,71.16
2023-05-26 18:38:30,71.16
2023-05-26 18:38:45,71.16
2023-05-26 18:39:00,100.29
2023-05-26 18:39:15,100.29
2023-05-26 18:39:30,100.29
2023-05-26 18:39:45,100.29
2023-05-26 18:40:00,101.69
2023-05-26 18:40:15,101.69
2023-05-26 18:40:30,101.69
2023-05-26 18:40:45,101.69
2023-05-26 18:41:00,67.56
2023-05-26 18:41:15,67.56
2023-05-26 18:41:30,67.56
2023-05-26 18:41:45,67.56
2023-05-26 18:42:00,69.92
2023-05-26 18:42:15,69.92
2023-05-26 18:42:30,69.92
2023-05-26 18:42:45,69.92
2023-05-26 18:43:00,67.80
2023-05-26 18:43:15,67.80
2023-05-26 18:43:30,67.80
2023-05-26 18:43:45,67.80
2023-05-26 18:44:00,68.45
2023-05-26 18:44:15,68.45
2023-05-26 18:44:30,68.45
2023-05-26 18:44:45,68.45
2023-05-26 18:45:00,67.12
2023-05-26 18:45:15,67.12
2023-05-26 18:45:30,67.12
2023-05-26 18:45:45,67.12
2023-05-26 18:46:00,68.76
2023-05-26 18:46:15,68.76
2023-05-26 18:46:30,68.76
2023-05-26 18:46:45,68.76

