"Time","by-stack"
2023-05-26 15:25:00,1912356864
2023-05-26 15:25:30,2168905728
2023-05-26 15:26:00,2307653632
2023-05-26 15:26:30,2460098560
2023-05-26 15:27:00,2547245056
2023-05-26 15:27:30,2693353472
2023-05-26 15:28:00,2883223552
2023-05-26 15:28:30,2886160384
2023-05-26 15:29:00,2906124288
2023-05-26 15:29:30,2934140928
2023-05-26 15:30:00,2988142592
2023-05-26 15:30:30,3018764288
2023-05-26 15:31:00,3026567168
2023-05-26 15:31:30,3041452032
2023-05-26 15:32:00,3046543360
2023-05-26 15:32:30,3069607936
2023-05-26 15:33:00,3106836480
2023-05-26 15:33:30,3114590208
2023-05-26 15:34:00,3107553280
2023-05-26 15:34:30,3088232448
2023-05-26 15:35:00,3082948608

