"Time","Total Cost"
2023-05-26 15:26:45,68.09
2023-05-26 15:27:00,107.89
2023-05-26 15:27:15,107.89
2023-05-26 15:27:30,107.89
2023-05-26 15:27:45,107.89
2023-05-26 15:28:00,121.63
2023-05-26 15:28:15,121.63
2023-05-26 15:28:30,121.63
2023-05-26 15:28:45,121.63
2023-05-26 15:29:00,122.04
2023-05-26 15:29:15,122.04
2023-05-26 15:29:30,122.04
2023-05-26 15:29:45,122.04
2023-05-26 15:30:00,115.90
2023-05-26 15:30:15,115.90
2023-05-26 15:30:30,115.90
2023-05-26 15:30:45,115.90
2023-05-26 15:31:00,133.09
2023-05-26 15:31:15,133.09
2023-05-26 15:31:30,133.09
2023-05-26 15:31:45,133.09
2023-05-26 15:32:00,132.24
2023-05-26 15:32:15,132.24
2023-05-26 15:32:30,132.24
2023-05-26 15:32:45,132.24
2023-05-26 15:33:00,131.95
2023-05-26 15:33:15,131.95
2023-05-26 15:33:30,131.95
2023-05-26 15:33:45,131.95
2023-05-26 15:34:00,128.88
2023-05-26 15:34:15,128.88
2023-05-26 15:34:30,128.88
2023-05-26 15:34:45,128.88
2023-05-26 15:35:00,133.97
2023-05-26 15:35:15,133.97
2023-05-26 15:35:30,133.97
2023-05-26 15:35:45,133.97
2023-05-26 15:36:00,131.59
2023-05-26 15:36:15,131.59
2023-05-26 15:36:30,131.59
2023-05-26 15:36:45,131.59

