"Time","by-stack"
2023-05-28 09:53:30,2879488
2023-05-28 09:54:00,2879488
2023-05-28 09:54:30,4919296
2023-05-28 09:55:00,19124224
2023-05-28 09:55:30,39067648
2023-05-28 09:56:00,56053760
2023-05-28 09:56:30,84451328
2023-05-28 09:57:00,94101504
2023-05-28 09:57:30,124108800
2023-05-28 09:58:00,130179072
2023-05-28 09:58:30,156475392
2023-05-28 09:59:00,168620032
2023-05-28 09:59:30,171806720
2023-05-28 10:00:00,186011648
2023-05-28 10:00:30,194400256
2023-05-28 10:01:00,206020608
2023-05-28 10:01:30,205537280
2023-05-28 10:02:00,205537280
2023-05-28 10:02:30,215539712
2023-05-28 10:03:00,231612416
2023-05-28 10:03:30,231612416

