"Time","by-stack"
2023-05-28 09:53:30,2016661504
2023-05-28 09:54:00,2031886336
2023-05-28 09:54:30,2388488192
2023-05-28 09:55:00,2509053952
2023-05-28 09:55:30,2587496448
2023-05-28 09:56:00,2669109248
2023-05-28 09:56:30,2785763328
2023-05-28 09:57:00,2836951040
2023-05-28 09:57:30,2860322816
2023-05-28 09:58:00,2895015936
2023-05-28 09:58:30,2925625344
2023-05-28 09:59:00,2954960896
2023-05-28 09:59:30,2966048768
2023-05-28 10:00:00,3024658432
2023-05-28 10:00:30,3049721856
2023-05-28 10:01:00,3050356736
2023-05-28 10:01:30,3040342016
2023-05-28 10:02:00,3045294080
2023-05-28 10:02:30,3023302656
2023-05-28 10:03:00,3017789440
2023-05-28 10:03:30,3017654272

