"Time","Total Cost"
2023-05-28 09:55:45,69.81
2023-05-28 09:56:00,117.32
2023-05-28 09:56:15,117.32
2023-05-28 09:56:30,117.32
2023-05-28 09:56:45,117.32
2023-05-28 09:57:00,126.71
2023-05-28 09:57:15,126.71
2023-05-28 09:57:30,126.71
2023-05-28 09:57:45,126.71
2023-05-28 09:58:00,127.74
2023-05-28 09:58:15,127.74
2023-05-28 09:58:30,127.74
2023-05-28 09:58:45,127.74
2023-05-28 09:59:00,130.11
2023-05-28 09:59:15,130.11
2023-05-28 09:59:30,130.11
2023-05-28 09:59:45,130.11
2023-05-28 10:00:00,132.45
2023-05-28 10:00:15,132.45
2023-05-28 10:00:30,132.45
2023-05-28 10:00:45,132.45
2023-05-28 10:01:00,132.86
2023-05-28 10:01:15,132.86
2023-05-28 10:01:30,132.86
2023-05-28 10:01:45,132.86
2023-05-28 10:02:00,133.22
2023-05-28 10:02:15,133.22
2023-05-28 10:02:30,133.22
2023-05-28 10:02:45,133.22
2023-05-28 10:03:00,133.60
2023-05-28 10:03:15,133.60
2023-05-28 10:03:30,133.60
2023-05-28 10:03:45,133.60
2023-05-28 10:04:00,133.05
2023-05-28 10:04:15,133.05
2023-05-28 10:04:30,133.05
2023-05-28 10:04:45,133.05
2023-05-28 10:05:00,131.37
2023-05-28 10:05:15,131.37
2023-05-28 10:05:30,131.37
2023-05-28 10:05:45,131.37

