"Time","Total Cost"
2024-01-20 01:56:00,69.08
2024-01-20 01:56:15,127.87
2024-01-20 01:56:30,127.87
2024-01-20 01:56:45,127.87
2024-01-20 01:57:00,127.87
2024-01-20 01:57:15,165.77
2024-01-20 01:57:30,165.77
2024-01-20 01:57:45,165.77
2024-01-20 01:58:00,165.77
2024-01-20 01:58:15,226.63
2024-01-20 01:58:30,226.63
2024-01-20 01:58:45,226.63
2024-01-20 01:59:00,226.63
2024-01-20 01:59:15,300.91
2024-01-20 01:59:30,300.91
2024-01-20 01:59:45,300.91
2024-01-20 02:00:00,300.91
2024-01-20 02:00:15,231.82
2024-01-20 02:00:30,231.82
2024-01-20 02:00:45,231.82
2024-01-20 02:01:00,231.82
2024-01-20 02:01:15,259.00
2024-01-20 02:01:30,259.00
2024-01-20 02:01:45,259.00
2024-01-20 02:02:00,259.00
2024-01-20 02:02:15,269.66
2024-01-20 02:02:30,269.66
2024-01-20 02:02:45,269.66
2024-01-20 02:03:00,269.66
2024-01-20 02:03:15,268.80
2024-01-20 02:03:30,268.80
2024-01-20 02:03:45,268.80
2024-01-20 02:04:00,268.80
2024-01-20 02:04:15,302.80
2024-01-20 02:04:30,302.80
2024-01-20 02:04:45,302.80
2024-01-20 02:05:00,302.80
2024-01-20 02:05:15,315.14
2024-01-20 02:05:30,315.14
2024-01-20 02:05:45,315.14
2024-01-20 02:06:00,315.14
