Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,34065,0,99,164.83361221194775,1,2025,8688.0,56.697301489068735,0.0,99,140,170,210,360,600,810,1000,1500,1900,2000
GET,/basket.html,32984,0,66,140.87800145525102,1,2337,23020.0,54.89810046427252,0.0,66,110,150,190,370,600,940,1100,1600,2000,2300
DELETE,/cart,31676,0,4900,5640.274719030181,13,15314,0.0,52.721083868126854,0.0,4900,8700,9200,9600,10000,11000,12000,12000,13000,14000,15000
POST,/cart,33009,81,7300,7704.690114817171,37,24696,0.15704807779696447,54.93971010869426,0.13481524792645141,7300,11000,12000,12000,13000,14000,15000,16000,18000,22000,25000
GET,/category.html,33571,0,62,139.1681510827798,1,1853,11518.0,55.87509491529507,0.0,62,100,140,180,390,640,940,1100,1500,1700,1900
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3734,0,60,138.5524906266738,1,1752,10364.0,6.214816490831724,0.0,60,110,160,200,380,610,800,1100,1500,1800,1800
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3786,0,58,140.946117274168,1,1873,10364.0,6.301364551228952,0.0,58,110,150,200,410,590,840,1200,1700,1900,1900
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3716,0,60,130.96232508073197,1,1727,10364.0,6.184857546848068,0.0,60,110,150,190,360,540,740,980,1600,1700,1700
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3818,0,60,138.76715557883708,1,1752,10364.0,6.354624896088785,0.0,60,100,150,200,400,600,780,1100,1600,1800,1800
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3734,0,58,132.90144617032672,1,1886,10364.0,6.214816490831724,0.0,58,100,150,190,370,570,770,990,1600,1900,1900
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3596,0,59,136.42686318131257,1,2010,10364.0,5.985131253623695,0.0,59,110,150,200,370,590,790,1100,1700,2000,2000
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3666,0,56,131.49154391707583,1,1555,10364.0,6.101638258004579,0.0,57,100,150,190,370,560,760,990,1500,1600,1600
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3691,0,57,136.3513952858304,1,1754,10364.0,6.143247902426324,0.0,57,110,150,190,370,610,790,1100,1600,1800,1800
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3812,0,58,127.76941238195172,1,1607,10364.0,6.344638581427565,0.0,58,100,150,180,360,540,730,920,1500,1600,1600
GET,/login,33580,0,5800,6710.197022036927,15,21576,12.999225729600953,55.8900743872869,0.0,5800,9400,10000,11000,11000,12000,13000,14000,17000,19000,22000
POST,/orders,32062,2,12000,12045.06609069927,232,27400,607.7682303037864,53.36353677799859,0.0033287715537395415,12000,14000,16000,17000,22000,23000,24000,24000,26000,27000,27000
,Aggregated,264500,83,550,4022.5453421550096,1,27400,6841.551731568999,440.23003798205434,0.13814401948019098,550,4700,7200,9300,12000,14000,18000,23000,25000,26000,27000
