"Time","by-stack"
2024-02-27 02:09:15,3
2024-02-27 02:09:30,3
2024-02-27 02:09:45,3
2024-02-27 02:10:00,4
2024-02-27 02:10:15,4
2024-02-27 02:10:30,4
2024-02-27 02:10:45,4
2024-02-27 02:11:00,4
2024-02-27 02:11:15,4
2024-02-27 02:11:30,5
2024-02-27 02:11:45,6
2024-02-27 02:12:00,6
2024-02-27 02:12:15,6
2024-02-27 02:12:30,6
2024-02-27 02:12:45,6
2024-02-27 02:13:00,6
2024-02-27 02:13:15,6
2024-02-27 02:13:30,6
2024-02-27 02:13:45,6
2024-02-27 02:14:00,6
2024-02-27 02:14:15,6
2024-02-27 02:14:30,6
2024-02-27 02:14:45,6
2024-02-27 02:15:00,6
2024-02-27 02:15:15,6
2024-02-27 02:15:30,6
2024-02-27 02:15:45,6
2024-02-27 02:16:00,6
2024-02-27 02:16:15,6
2024-02-27 02:16:30,6
2024-02-27 02:16:45,6
2024-02-27 02:17:00,6
2024-02-27 02:17:15,6
2024-02-27 02:17:30,6
2024-02-27 02:17:45,6
2024-02-27 02:18:00,6
2024-02-27 02:18:15,6
2024-02-27 02:18:30,6
2024-02-27 02:18:45,6
2024-02-27 02:19:00,6
2024-02-27 02:19:15,6
