"Time","all-in-one"
2024-01-20 01:44:30,2155847680
2024-01-20 01:45:00,2543767552
2024-01-20 01:45:30,3870060544
2024-01-20 01:46:00,4129841152
2024-01-20 01:46:30,4485210112
2024-01-20 01:47:00,4663779328
2024-01-20 01:47:30,4687339520
2024-01-20 01:48:00,4738592768
2024-01-20 01:48:30,4834369536
2024-01-20 01:49:00,4942303232
2024-01-20 01:49:30,4929581056
2024-01-20 01:50:00,5066424320
2024-01-20 01:50:30,5072347136
2024-01-20 01:51:00,5057794048
2024-01-20 01:51:30,5106552832
2024-01-20 01:52:00,5098446848
2024-01-20 01:52:30,5056233472
2024-01-20 01:53:00,5079134208
2024-01-20 01:53:30,5109661696
2024-01-20 01:54:00,5124734976
2024-01-20 01:54:30,5180772352
