Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,37948,0,48,184.89464530410035,2,2759,8688.0,63.23872121333213,0.0,48,55,68,95,500,1400,1700,1800,2100,2600,2800
GET,/basket.html,36938,0,7,137.8015864421463,2,3205,23020.0,61.555599351166386,0.0,7,15,33,55,320,1300,1700,1800,2300,2900,3200
DELETE,/cart,33450,0,6600,5927.217518684604,21,15111,0.0,55.74299632618214,0.0,6600,7000,7300,7500,8100,8800,11000,12000,14000,14000,15000
POST,/cart,36940,82,8800,8144.952165674066,54,18474,0.14206821873308068,61.558932265744936,0.1366494977203867,8800,9400,9800,10000,11000,12000,14000,15000,17000,18000,18000
GET,/category.html,37487,0,8,139.89916504388188,2,2914,11518.0,62.47048440297727,0.0,8,18,36,56,410,1300,1600,1700,2100,2500,2900
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,4152,0,6,139.10862235067438,2,2394,10364.0,6.919130665061531,0.0,6,13,25,44,420,1300,1700,1800,2200,2400,2400
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,4120,0,6,142.9492718446602,2,2943,10364.0,6.865804031804795,0.0,6,13,27,48,370,1400,1600,1800,2200,2900,2900
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,4110,0,6,141.15450121654501,2,2617,10364.0,6.849139458912065,0.0,7,14,28,52,410,1300,1600,1800,2200,2600,2600
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,4211,0,6,143.5333649964379,2,2584,10364.0,7.017451645128639,0.0,6,13,27,48,420,1400,1600,1800,2200,2600,2600
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,4271,0,6,141.28588152657457,2,2328,10364.0,7.11743908248502,0.0,6,13,26,45,370,1400,1600,1800,2000,2300,2300
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,4000,0,6,142.7855,2,2389,10364.0,6.665829157092034,0.0,6,13,25,46,400,1400,1600,1800,2100,2400,2400
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,4222,0,7,142.64211274277594,2,2624,10364.0,7.035782675310642,0.0,7,14,29,51,400,1400,1700,1800,2200,2600,2600
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,4198,0,7,142.36612672701287,2,2543,10364.0,6.99578770036809,0.0,7,13,26,49,420,1400,1600,1800,2100,2500,2500
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,4201,0,7,143.56486550821234,2,2763,10364.0,7.000787072235909,0.0,7,13,28,50,400,1300,1600,1800,2200,2800,2800
GET,/login,37492,0,7300,6750.579376933746,7,15879,12.997226074895977,62.47881668942364,0.0,7300,7900,8300,8500,9200,10000,12000,13000,15000,15000,16000
POST,/orders,33852,1462,46000,34415.08026113671,239,60088,578.3783823703178,56.412912156469886,2.4363605569171383,46000,52000,53000,54000,56000,59000,60000,60000,60000,60000,60000
,Aggregated,291592,1544,1200,6652.89701706494,2,60088,6928.67635257483,485.92561389369513,2.573010054637525,1200,6400,7600,8300,11000,50000,54000,56000,60000,60000,60000
