Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,27934,0,280,429.22059139400017,1,2807,8688.0,46.547535805928355,0.0,280,440,570,680,1100,1300,1700,1900,2300,2700,2800
GET,/basket.html,27387,0,240,378.9355533647351,0,3135,23020.0,45.636047938603845,0.0,240,380,500,600,980,1300,1700,1900,2500,2900,3100
DELETE,/cart,25547,0,4500,4058.355619055075,13,9022,0.0,42.569982717621954,0.0,4500,4900,5100,5200,5600,6100,6900,7400,8100,8700,9000
POST,/cart,27390,38,6300,5932.004417670682,44,11347,0.08879152975538518,45.641046957985886,0.06332091217245212,6300,6800,7100,7300,7900,8700,9400,9800,11000,11000,11000
GET,/category.html,27669,0,220,368.64418663486214,0,2868,11518.0,46.1059557605152,0.0,220,360,470,570,980,1300,1600,1900,2400,2600,2900
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3213,0,220,374.3046996576408,0,2741,10364.0,5.353949758160228,0.0,220,370,460,580,1000,1400,1600,1900,2400,2700,2700
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3047,0,220,368.73022645224813,0,2654,10364.0,5.077337352354253,0.0,220,350,460,560,990,1300,1700,1900,2400,2700,2700
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3038,0,240,382.61125740618826,0,2394,10364.0,5.062340294208146,0.0,240,370,490,600,1000,1300,1600,1900,2400,2400,2400
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3040,0,220,367.36611842105265,0,2535,10364.0,5.065672973796169,0.0,220,360,460,570,990,1300,1700,1900,2300,2500,2500
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3064,0,220,374.3834856396867,0,2473,10364.0,5.105665128852455,0.0,220,360,470,580,1000,1400,1700,1900,2300,2500,2500
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3009,0,220,373.98371552010633,0,2604,10364.0,5.014016440181801,0.0,220,350,470,590,1000,1300,1700,1900,2500,2600,2600
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3132,0,230,390.7666028097063,0,2640,10364.0,5.218976234845265,0.0,230,380,500,650,1000,1400,1800,2000,2500,2600,2600
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3022,0,220,378.2428855062872,0,2498,10364.0,5.035678857503956,0.0,220,370,480,610,990,1300,1700,1900,2400,2500,2500
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3098,0,220,374.46804389928985,0,2986,10364.0,5.162320681848859,0.0,220,360,480,580,1000,1300,1700,1900,2300,3000,3000
GET,/login,27677,0,5300,4967.437439028797,71,11272,12.998590887740724,46.1192864788673,0.0,5300,5700,6000,6100,6700,7500,8400,8700,9400,10000,11000
POST,/orders,25760,0,31000,23375.773874223603,215,39421,603.5170419254658,42.92491309374649,0.0,31000,35000,36000,36000,37000,37000,38000,38000,39000,39000,39000
,Aggregated,217027,38,1300,4832.4525243402895,0,39421,6885.958885299986,361.6407264750202,0.06332091217245212,1300,4800,5600,6200,8600,34000,36000,37000,38000,39000,39000
