"Time","by-dependencies"
2024-02-27 05:12:30,2437165056
2024-02-27 05:13:00,2758889472
2024-02-27 05:13:30,3803324416
2024-02-27 05:14:00,4239609856
2024-02-27 05:14:30,4516868096
2024-02-27 05:15:00,4882411520
2024-02-27 05:15:30,5218824192
2024-02-27 05:16:00,5383319552
2024-02-27 05:16:30,5859201024
2024-02-27 05:17:00,6358937600
2024-02-27 05:17:30,6610776064
2024-02-27 05:18:00,6773678080
2024-02-27 05:18:30,6854692864
2024-02-27 05:19:00,6880894976
2024-02-27 05:19:30,7433895936
2024-02-27 05:20:00,7617945600
2024-02-27 05:20:30,7680991232
2024-02-27 05:21:00,7715094528
2024-02-27 05:21:30,7716032512
2024-02-27 05:22:00,7735386112
2024-02-27 05:22:30,7726764032
