Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,28387,0,52,91.27125092471906,2,1432,8688.0,47.22697133402351,0.0,52,64,83,100,190,300,440,620,1000,1200,1400
GET,/basket.html,27057,0,12,58.597405477325644,2,1494,23020.0,45.01427284970846,0.0,12,28,51,69,160,270,450,740,1100,1400,1500
DELETE,/cart,25988,0,5200,7570.92788979529,10,31773,0.0,43.235795646901856,0.0,5200,9600,12000,13000,18000,22000,24000,25000,29000,31000,32000
POST,/cart,27058,82,10000,11778.165902875306,50,41910,0.1939537290265356,45.01593653277937,0.13642201181491273,10000,15000,18000,20000,25000,28000,31000,33000,38000,41000,42000
GET,/category.html,27830,0,11,56.30111390585699,2,1235,11518.0,46.30029986352465,0.0,11,27,47,63,160,260,440,740,1000,1200,1200
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3069,0,9,57.64190289996741,2,1113,10364.0,5.105843344633746,0.0,9,19,39,58,170,300,560,800,1000,1100,1100
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3129,0,9,56.46979865771812,2,1283,10364.0,5.2056643288885605,0.0,9,19,36,59,180,280,480,770,1000,1300,1300
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3071,0,9,52.90459133832628,2,1254,10364.0,5.109170710775573,0.0,9,17,29,47,140,260,530,760,1100,1300,1300
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3130,0,9,52.55495207667732,2,1314,10364.0,5.207328011959474,0.0,9,17,34,55,160,270,430,630,1000,1300,1300
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3099,0,9,54.10100032268474,2,1152,10364.0,5.155753836761153,0.0,9,17,35,58,170,260,470,720,940,1200,1200
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3062,0,9,51.123448726322664,2,1108,10364.0,5.094197563137351,0.0,9,18,34,52,160,250,420,710,1000,1100,1100
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3172,0,9,50.80517023959647,2,1162,10364.0,5.277202700937844,0.0,9,17,31,50,160,270,400,630,1000,1200,1200
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3068,0,9,54.08702737940026,2,1233,10364.0,5.104179661562832,0.0,9,18,34,56,160,260,500,760,1000,1200,1200
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3030,0,9,53.15643564356436,2,1252,10364.0,5.040959704868117,0.0,9,18,34,58,160,260,450,730,950,1300,1300
GET,/login,27830,0,6700,8976.32058929213,29,36211,12.999532878189004,46.30029986352465,0.0,6700,11000,14000,15000,20000,24000,27000,28000,32000,35000,36000
POST,/orders,26521,0,8200,10686.90618754949,93,43696,608.7225594811658,44.12253872369879,0.0,8200,13000,17000,19000,24000,27000,31000,34000,40000,42000,44000
,Aggregated,218501,82,260,4832.570537434612,2,43696,6841.915652559943,363.51641467768593,0.13642201181491273,260,3900,7300,10000,17000,22000,26000,29000,36000,40000,44000
