"Time","by-stack"
2024-02-27 03:06:45,3
2024-02-27 03:07:00,3
2024-02-27 03:07:15,4
2024-02-27 03:07:30,4
2024-02-27 03:07:45,4
2024-02-27 03:08:00,4
2024-02-27 03:08:15,4
2024-02-27 03:08:30,4
2024-02-27 03:08:45,5
2024-02-27 03:09:00,5
2024-02-27 03:09:15,5
2024-02-27 03:09:30,5
2024-02-27 03:09:45,5
2024-02-27 03:10:00,5
2024-02-27 03:10:15,6
2024-02-27 03:10:30,6
2024-02-27 03:10:45,6
2024-02-27 03:11:00,6
2024-02-27 03:11:15,6
2024-02-27 03:11:30,6
2024-02-27 03:11:45,6
2024-02-27 03:12:00,6
2024-02-27 03:12:15,6
2024-02-27 03:12:30,6
2024-02-27 03:12:45,6
2024-02-27 03:13:00,6
2024-02-27 03:13:15,6
2024-02-27 03:13:30,6
2024-02-27 03:13:45,6
2024-02-27 03:14:00,6
2024-02-27 03:14:15,6
2024-02-27 03:14:30,7
2024-02-27 03:14:45,7
2024-02-27 03:15:00,8
2024-02-27 03:15:15,8
2024-02-27 03:15:30,8
2024-02-27 03:15:45,8
2024-02-27 03:16:00,8
2024-02-27 03:16:15,8
2024-02-27 03:16:30,8
2024-02-27 03:16:45,8
