"Time","by-stack"
2024-02-27 03:06:30,2206965760
2024-02-27 03:07:00,3215114240
2024-02-27 03:07:30,3811131392
2024-02-27 03:08:00,4157566976
2024-02-27 03:08:30,4341227520
2024-02-27 03:09:00,4325240832
2024-02-27 03:09:30,4464984064
2024-02-27 03:10:00,5303488512
2024-02-27 03:10:30,5479800832
2024-02-27 03:11:00,5536968704
2024-02-27 03:11:30,5656526848
2024-02-27 03:12:00,5726035968
2024-02-27 03:12:30,5772603392
2024-02-27 03:13:00,5942591488
2024-02-27 03:13:30,6070824960
2024-02-27 03:14:00,6541889536
2024-02-27 03:14:30,7471489024
2024-02-27 03:15:00,8230957056
2024-02-27 03:15:30,8542113792
2024-02-27 03:16:00,8890712064
2024-02-27 03:16:30,9407037440
