"Time","by-dependencies"
2024-01-23 00:17:15,6
2024-01-23 00:17:30,6
2024-01-23 00:17:45,6
2024-01-23 00:18:00,7
2024-01-23 00:18:15,9
2024-01-23 00:18:30,9
2024-01-23 00:18:45,9
2024-01-23 00:19:00,9
2024-01-23 00:19:15,9
2024-01-23 00:19:30,10
2024-01-23 00:19:45,10
2024-01-23 00:20:00,11
2024-01-23 00:20:15,11
2024-01-23 00:20:30,12
2024-01-23 00:20:45,12
2024-01-23 00:21:00,12
2024-01-23 00:21:15,12
2024-01-23 00:21:30,12
2024-01-23 00:21:45,13
2024-01-23 00:22:00,14
2024-01-23 00:22:15,14
2024-01-23 00:22:30,14
2024-01-23 00:22:45,14
2024-01-23 00:23:00,14
2024-01-23 00:23:15,14
2024-01-23 00:23:30,14
2024-01-23 00:23:45,14
2024-01-23 00:24:00,14
2024-01-23 00:24:15,14
2024-01-23 00:24:30,14
2024-01-23 00:24:45,14
2024-01-23 00:25:00,14
2024-01-23 00:25:15,14
2024-01-23 00:25:30,14
2024-01-23 00:25:45,14
2024-01-23 00:26:00,14
2024-01-23 00:26:15,14
2024-01-23 00:26:30,14
2024-01-23 00:26:45,14
2024-01-23 00:27:00,14
2024-01-23 00:27:15,14
