"Time","by-dependencies"
2024-01-23 00:17:00,2154512384
2024-01-23 00:17:30,2342576128
2024-01-23 00:18:00,2653483008
2024-01-23 00:18:30,3539415040
2024-01-23 00:19:00,3811414016
2024-01-23 00:19:30,4002328576
2024-01-23 00:20:00,4072349696
2024-01-23 00:20:30,4238626816
2024-01-23 00:21:00,4343463936
2024-01-23 00:21:30,4370735104
2024-01-23 00:22:00,4501024768
2024-01-23 00:22:30,4504629248
2024-01-23 00:23:00,4529446912
2024-01-23 00:23:30,4561362944
2024-01-23 00:24:00,4561842176
2024-01-23 00:24:30,4574990336
2024-01-23 00:25:00,4573011968
2024-01-23 00:25:30,4590370816
2024-01-23 00:26:00,4601626624
2024-01-23 00:26:30,4610994176
2024-01-23 00:27:00,4606717952
