"Time","Total Cost"
2023-05-28 18:46:45,68.68
2023-05-28 18:47:00,124.86
2023-05-28 18:47:15,124.86
2023-05-28 18:47:30,124.86
2023-05-28 18:47:45,124.86
2023-05-28 18:48:00,121.44
2023-05-28 18:48:15,121.44
2023-05-28 18:48:30,121.44
2023-05-28 18:48:45,121.44
2023-05-28 18:49:00,120.17
2023-05-28 18:49:15,120.17
2023-05-28 18:49:30,120.17
2023-05-28 18:49:45,120.17
2023-05-28 18:50:00,120.75
2023-05-28 18:50:15,120.75
2023-05-28 18:50:30,120.75
2023-05-28 18:50:45,120.75
2023-05-28 18:51:00,109.43
2023-05-28 18:51:15,109.43
2023-05-28 18:51:30,109.43
2023-05-28 18:51:45,109.43
2023-05-28 18:52:00,124.23
2023-05-28 18:52:15,124.23
2023-05-28 18:52:30,124.23
2023-05-28 18:52:45,124.23
2023-05-28 18:53:00,118.61
2023-05-28 18:53:15,118.61
2023-05-28 18:53:30,118.61
2023-05-28 18:53:45,118.61
2023-05-28 18:54:00,117.11
2023-05-28 18:54:15,117.11
2023-05-28 18:54:30,117.11
2023-05-28 18:54:45,117.11
2023-05-28 18:55:00,123.66
2023-05-28 18:55:15,123.66
2023-05-28 18:55:30,123.66
2023-05-28 18:55:45,123.66
2023-05-28 18:56:00,113.82
2023-05-28 18:56:15,113.82
2023-05-28 18:56:30,113.82
2023-05-28 18:56:45,113.82

