"Time","all-in-one"
2023-05-28 18:45:00,2022240256
2023-05-28 18:45:30,2185199616
2023-05-28 18:46:00,2449747968
2023-05-28 18:46:30,2492026880
2023-05-28 18:47:00,2560122880
2023-05-28 18:47:30,2632380416
2023-05-28 18:48:00,2695766016
2023-05-28 18:48:30,2737438720
2023-05-28 18:49:00,2788364288
2023-05-28 18:49:30,2777980928
2023-05-28 18:50:00,2853982208
2023-05-28 18:50:30,2878177280
2023-05-28 18:51:00,2902876160
2023-05-28 18:51:30,2955218944
2023-05-28 18:52:00,2941620224
2023-05-28 18:52:30,2935525376
2023-05-28 18:53:00,2914004992
2023-05-28 18:53:30,2920583168
2023-05-28 18:54:00,2923532288
2023-05-28 18:54:30,2967597056
2023-05-28 18:55:00,2929041408

