Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,28152,1409,53,3057.923390569329,2,65575,8253.167945439045,46.81915161234843,2.343285898756711,53,75,110,140,500,16000,61000,61000,66000,66000,66000
GET,/basket.html,24789,965,12,1673.3651353835394,2,65575,22123.864617370607,41.22619882489717,1.6048764317247879,12,34,61,81,170,500,61000,61000,65000,66000,66000
DELETE,/cart,24017,2761,6200,12992.916226006579,5,101144,0.0,39.94229767951734,4.5917759875566215,6200,11000,16000,19000,40000,61000,61000,61000,74000,93000,101000
POST,/cart,24925,1152,9300,14016.815566700101,6,108187,0.1797392176529589,41.45237830128533,1.9158732117585033,9300,15000,19000,21000,37000,47000,51000,53000,74000,94000,108000
GET,/category.html,26702,804,13,1546.325265189041,2,65576,11171.19182083739,44.40767925379823,1.3371198457064555,13,35,63,90,280,2900,32000,61000,61000,66000,66000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2932,41,10,1058.7346521145976,2,63520,10219.073669849931,4.876163417427024,0.0681864597934884,10,24,56,87,200,3900,13000,60000,61000,64000,64000
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2902,24,9,660.4471149386916,2,65565,10278.288077188146,4.826270885870813,0.03991402524496882,9,23,53,80,210,2000,6100,13000,61000,66000,66000
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2979,35,9,814.2349781805975,2,60871,10242.234306814367,4.954328383531755,0.058207953482246194,9,22,49,77,180,1800,6700,16000,61000,61000,61000
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2887,33,10,724.60581918947,2,65540,10245.533772081746,4.801324620092707,0.054881784711832124,10,25,57,82,200,1800,6100,19000,61000,66000,66000
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2905,27,9,542.1573149741824,2,65555,10267.673666092944,4.831260139026434,0.04490327840058992,9,24,54,79,160,1200,3900,13000,66000,66000,66000
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2885,33,9,848.3722703639514,2,65542,10245.45164644714,4.797998451322293,0.054881784711832124,9,21,52,86,200,1800,8000,29000,61000,66000,66000
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2941,35,10,827.669160149609,2,65545,10240.66099965998,4.891131176893888,0.058207953482246194,10,28,60,91,300,3900,8000,16000,61000,66000,66000
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2935,33,10,838.2657580919932,2,60908,10247.471209540034,4.881152670582646,0.054881784711832124,10,25,55,86,260,3200,6600,16000,61000,61000,61000
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2909,27,10,691.7438982468202,2,65534,10267.806118941216,4.837912476567262,0.04490327840058992,10,23,51,79,180,1600,4500,13000,61000,66000,66000
GET,/login,27090,1082,7600,12204.04957548911,7,106350,12.479328165374676,45.05295599525856,1.799457304794011,7600,13000,16000,18000,34000,43000,48000,51000,76000,103000,106000
POST,/orders,24330,9953,21000,31460.62979860255,5,118724,359.000164406083,40.46284309208714,16.552678885965612,21000,56000,60000,60000,60000,60000,60000,61000,99000,115000,119000
,Aggregated,206280,18414,340,9437.60988651813,2,118724,6580.720937560597,343.061046980507,30.624035869202327,340,6100,11000,15000,37000,60000,61000,61000,66000,103000,119000
