Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1685102092,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1685102093,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1685102094,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1685102095,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1685102096,3,GET,/,0.000000,0.000000,18,18,18,18,18,18,18,18,18,18,18,3,0,18,17.0,15,18,8688.0
1685102096,3,GET,/basket.html,0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,3,0,4,20.0,2,54,23020.0
1685102096,3,POST,/cart,0.000000,0.000000,80,80,80,80,80,80,80,80,80,80,80,3,0,80,146.66666666666666,56,304,0.0
1685102096,3,GET,/category.html,0.000000,0.000000,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2.3333333333333335,2,3,11518.0
1685102096,3,GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7.0,7,7,10364.0
1685102096,3,GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1,1,10364.0
1685102096,3,GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,10,10.0,10,10,10364.0
1685102096,3,GET,/login,0.000000,0.000000,96,96,96,96,96,96,96,96,96,96,96,3,0,96,231.66666666666666,92,507,13.0
1685102096,3,POST,/orders,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,823,823.0,823,823,652.0
1685102096,3,,Aggregated,0.000000,0.000000,18,56,92,96,510,820,820,820,820,820,820,19,0,18,110.21052631578948,1,823,8497.947368421053
1685102097,4,GET,/,0.000000,0.000000,18,18,18,18,18,18,18,18,18,18,18,3,0,18,17.0,15,18,8688.0
1685102097,4,GET,/basket.html,0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,3,0,4,20.0,2,54,23020.0
1685102097,4,POST,/cart,0.000000,0.000000,80,80,80,80,80,80,80,80,80,80,80,3,0,80,146.66666666666666,56,304,0.0
1685102097,4,GET,/category.html,0.000000,0.000000,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2.3333333333333335,2,3,11518.0
1685102097,4,GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7.0,7,7,10364.0
1685102097,4,GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1,1,10364.0
1685102097,4,GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,10,10.0,10,10,10364.0
1685102097,4,GET,/login,0.000000,0.000000,96,96,96,96,96,96,96,96,96,96,96,3,0,96,231.66666666666666,92,507,13.0
1685102097,4,POST,/orders,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,823,823.0,823,823,652.0
