Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,19206,3184,100,9975.747006143913,1,96517,7247.690096844736,32.031487428512406,5.310228885368296,100,220,980,2100,61000,85000,91000,91000,94000,97000,97000
GET,/basket.html,17023,3674,75,12673.133407742465,1,96522,18051.693591023908,28.390711782545385,6.127443757802488,75,180,1200,32000,61000,65000,91000,91000,97000,97000,97000
DELETE,/cart,14918,4908,7300,16368.719734548868,4,102547,0.0,24.880023401986257,8.185491007973493,7300,9100,12000,14000,61000,74000,87000,91000,97000,103000,103000
POST,/cart,17070,5166,9800,24160.827533684827,3,113630,0.052489748096074984,28.469097698880912,8.615779655091902,9800,13000,16000,63000,81000,91000,96000,105000,111000,113000,114000
GET,/category.html,18155,1558,70,2606.7013494904986,0,96518,10529.564637840815,30.278644916413764,2.598409737249939,70,170,610,1700,2700,3000,61000,65000,91000,96000,97000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,1945,126,67,3096.99794344473,0,90628,9692.604627249357,3.2438427079275556,0.2101409671973635,67,180,1000,1900,2200,2700,85000,91000,91000,91000,91000
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2013,113,67,2490.842026825633,0,91414,9782.215598609042,3.357252118795974,0.18845975629604822,67,150,490,1400,2100,2700,61000,86000,91000,91000,91000
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2032,116,66,2599.5772637795276,0,90697,9772.354330708662,3.3889400424209732,0.1934631126578902,66,170,800,1900,2200,2700,65000,86000,91000,91000,91000
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2012,133,65,2913.188866799205,0,90729,9678.904572564612,3.3555843333420263,0.2218154653749948,65,160,490,1400,2100,2800,67000,86000,91000,91000,91000
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2039,119,61,2949.374203040706,0,91308,9759.136831780284,3.4006145405986046,0.1984664690197322,61,140,440,1300,2200,2800,81000,91000,91000,91000,91000
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,1980,92,66,2181.038888888889,0,90700,9882.440404040404,3.302215198815712,0.15343626176315428,67,180,650,1900,2200,2600,36000,86000,91000,91000,91000
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,1974,129,70,2764.936676798379,0,90664,9686.717325227963,3.292208486092028,0.21514432355920549,71,170,1000,1900,2200,2800,67000,86000,91000,91000,91000
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,1982,117,72,2613.9301260011207,0,91935,9752.199798183652,3.3055507697236064,0.19513089811183754,72,170,690,1900,2200,2600,67000,91000,91000,92000,92000
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2041,127,73,2788.963743263106,0,90733,9719.106320431161,3.403950111506499,0.21180875265131083,73,190,1100,1900,2200,2700,67000,86000,91000,91000,91000
GET,/login,18498,2819,8200,13394.22878148989,3,96513,9.433398205211374,30.8506953271177,4.701487194677521,8200,9900,11000,13000,16000,69000,90000,91000,96000,96000,97000
POST,/orders,16706,9917,29000,35932.69962887585,3,120602,251.7854662995331,27.86202379364408,16.539428346795663,29000,58000,60000,60000,82000,91000,98000,110000,119000,121000,121000
,Aggregated,139594,32298,2400,14385.792544878248,0,120602,5857.468293766207,232.8128426583235,53.86613459159084,2400,8200,11000,15000,61000,79000,91000,94000,112000,120000,121000
