Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,28063,978,92,352.16185012293766,6,8766,8385.221822328333,46.77540463609519,1.6301302688273205,92,160,240,460,1400,1700,2000,2100,2700,8600,8800
GET,/basket.html,26033,619,61,293.08423923481735,5,8104,22472.641647140168,43.39180090836568,1.031749116977619,61,120,190,280,1200,1700,1900,2200,2700,4500,8100
DELETE,/cart,24913,2378,9800,9809.58491550596,8,23791,0.2727090274154056,41.52498505858388,3.9636500810545687,9800,12000,15000,16000,18000,20000,22000,22000,23000,24000,24000
POST,/cart,26316,987,9900,11418.772001823985,9,27100,0.37232102143182855,43.86350527040876,1.64513146762021,9900,14000,15000,17000,20000,22000,23000,24000,25000,26000,27000
GET,/category.html,26933,711,65,297.46448594660825,5,8982,11213.938142798797,44.89192078765463,1.1850947046382667,65,120,180,290,1300,1600,1900,2000,2600,8300,9000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2881,36,49,312.68031933356474,5,2923,10234.494967025339,4.802050413590501,0.06000479517155781,49,110,200,310,1400,1700,2000,2100,2500,2900,2900
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2896,25,46,278.92541436464086,5,2744,10274.531767955801,4.82705241157865,0.04166999664691515,46,100,170,240,1300,1700,1900,2100,2600,2700,2700
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2974,36,48,291.4771351714862,5,2738,10238.544720914593,4.957062801117026,0.06000479517155781,48,100,170,240,1300,1700,2000,2200,2600,2700,2700
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2917,36,51,302.9009256085019,5,2835,10236.093246486116,4.862055208762059,0.06000479517155781,51,110,180,310,1300,1700,2000,2100,2600,2800,2800
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2983,33,46,290.0737512571237,5,2817,10249.346295675494,4.972063999909915,0.05500439557392799,46,99,160,260,1300,1700,2000,2200,2700,2800,2800
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2957,32,46,294.8579641528576,5,2835,10251.843084206967,4.9287272033971234,0.05333759570805138,46,100,170,260,1300,1700,2000,2100,2700,2800,2800
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3037,23,45,287.4115903852486,5,2754,10285.510701350016,5.0620711926672515,0.038336396915161934,45,100,160,240,1300,1700,2000,2200,2700,2800,2800
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2929,35,51,300.4892454762718,5,8333,10240.155684533971,4.882056807152578,0.058337995305681206,51,110,180,280,1300,1700,2000,2100,2700,8300,8300
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2950,45,54,306.8793220338983,5,8677,10205.905084745762,4.917059604335987,0.07500599396444727,54,120,180,280,1400,1700,2000,2100,2600,8700,8700
GET,/login,27344,1113,8700,10291.29980983031,8,25035,12.468000292568753,45.57697553252991,1.8551482507206623,8700,13000,14000,16000,19000,21000,22000,23000,24000,25000,25000
POST,/orders,25673,16407,60000,42854.57130058817,9,60990,218.41035328944807,42.7917529566501,27.34718539943747,60000,60000,60000,60000,60000,60000,60000,60000,60000,61000,61000
,Aggregated,211799,23494,1700,9253.452523383019,5,60990,6610.558567320903,353.02654479279926,39.15979604890498,1700,7100,12000,14000,22000,60000,60000,60000,60000,60000,61000
