Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,29752,0,80,120.50719279376176,2,762,8688.0,49.5832621921603,0.0,80,120,150,170,250,330,430,490,650,750,760
GET,/basket.html,29241,0,50,90.68947710406621,1,862,23020.0,48.731653998418906,0.0,50,87,120,150,240,320,410,480,680,800,860
DELETE,/cart,27356,0,4300,3973.8492104108786,14,6843,0.0,45.59020302933373,0.0,4300,4500,4600,4700,4900,5200,5500,5700,6300,6600,6800
POST,/cart,29241,31,5800,5555.805170821792,40,11048,0.06784993673266988,48.731653998418906,0.05166311938548566,5800,6200,6300,6500,6800,7100,7500,7800,8600,10000,11000
GET,/category.html,29514,0,50,87.35976146913329,1,792,11518.0,49.18662275945883,0.0,50,86,120,150,220,300,390,450,630,710,790
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3232,0,42,85.47091584158416,0,632,10364.0,5.3862968339964405,0.0,43,79,120,150,230,310,410,460,610,630,630
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3321,0,46,86.42938873833182,0,660,10364.0,5.534619983199931,0.0,46,80,120,150,230,310,390,470,630,660,660
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3201,0,41,81.84411121524523,0,777,10364.0,5.334633714610955,0.0,41,75,110,130,220,300,400,470,660,780,780
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3218,0,42,84.67992541951523,0,658,10364.0,5.36296510266106,0.0,43,81,120,150,230,300,390,460,580,660,660
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3344,0,41,81.4988038277512,0,675,10364.0,5.572950684679485,0.0,41,74,110,140,220,290,390,460,620,680,680
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3277,0,44,87.13579493439121,0,846,10364.0,5.461291684717307,0.0,44,79,120,140,230,320,420,480,630,850,850
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3267,0,42,83.726048362412,0,688,10364.0,5.444626162334892,0.0,42,77,120,140,220,300,390,470,590,690,690
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3362,0,42,84.47739440809042,1,650,10364.0,5.602948624967832,0.0,42,81,120,150,230,290,390,460,590,650,650
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3291,0,43,86.69249468246734,1,812,10364.0,5.484623416052687,0.0,43,81,120,150,240,300,400,480,620,810,810
GET,/login,29515,0,5000,4663.3405725902085,31,9143,12.997357275961376,49.18828931169707,0.0,5000,5200,5400,5500,5800,6100,6400,6700,7400,8300,9100
POST,/orders,27563,0,31000,22753.52091572035,290,37404,605.9284910931322,45.93517934264972,0.0,31000,35000,35000,36000,36000,36000,36000,36000,37000,37000,37000
,Aggregated,231695,31,370,4520.054006344548,0,37404,6881.956831178921,386.13182083935806,0.05166311938548566,370,4500,5100,5600,7100,35000,36000,36000,36000,37000,37000
