Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,21897,3437,110,6310.223338157602,1,98895,7324.312919578025,36.52716674527216,5.7333822945380835,110,260,900,3300,13000,61000,80000,86000,92000,93000,99000
GET,/basket.html,19608,3253,83,8756.45576114826,1,102668,19200.94349245206,32.7088041988079,5.426445331432175,83,180,1000,2400,17000,83000,92000,94000,99000,101000,103000
DELETE,/cart,18469,6436,6000,16733.397314418755,6,111395,0.0,30.808797671755563,10.73612116603058,6000,7100,8100,9600,61000,86000,92000,97000,108000,111000,111000
POST,/cart,19814,3408,8400,16093.758958312304,6,123864,0.035530433027152517,33.05244014663299,5.685006360135522,8400,9500,11000,13000,28000,90000,101000,106000,119000,123000,124000
GET,/category.html,20534,2343,78,4329.73729615696,0,100064,10203.756598811728,34.25349782835176,3.9084418725931713,78,160,860,2800,11000,16000,63000,86000,93000,100000,100000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2313,189,76,2282.838737570255,1,92107,9517.136186770427,3.858397802521556,0.3152776414511777,76,150,430,2100,3100,5700,12000,85000,92000,92000,92000
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2219,152,77,1787.4601171698964,1,92158,9654.073005858494,3.701593049630494,0.25355662169618526,77,160,440,2100,3200,5300,11000,32000,90000,92000,92000
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2202,168,74,1695.2938237965486,0,90460,9573.286103542234,3.6732347432565784,0.28024679240104683,74,150,430,2100,3600,5200,10000,15000,90000,90000,90000
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2180,184,77,1869.4633027522937,0,90473,9489.240366972477,3.6365357585373936,0.30693696310590846,77,160,440,2100,3500,5300,11000,61000,90000,90000,90000
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2243,159,71,1900.1074453856443,1,92062,9629.325011145787,3.741628305687786,0.2652335713795622,71,140,440,2200,3100,5000,11000,64000,90000,92000,92000
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2187,157,70,1989.4467306812985,1,92723,9619.990855052583,3.6482127082207705,0.2618973000414545,70,140,340,1600,3100,4600,12000,75000,90000,93000,93000
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2259,182,72,1863.9327135900842,0,92059,9529.00752545374,3.768318476392648,0.30360069176780075,72,140,410,1900,3500,4600,11000,75000,90000,92000,92000
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2238,163,77,1759.1805183199285,0,92066,9609.159964253799,3.733287627342517,0.2719061140557776,77,140,420,2100,3100,4600,8900,61000,90000,92000,92000
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2224,182,76,1763.6227517985612,0,90465,9515.866906474821,3.709933727975763,0.30360069176780075,76,160,420,1800,3600,4600,11000,61000,90000,90000,90000
GET,/login,21307,2988,7200,11900.210928652978,7,124957,10.934716290420988,35.542966700530386,4.984389379132905,7200,8100,9300,12000,19000,66000,86000,96000,123000,124000,125000
POST,/orders,18978,9353,20000,31832.942406997576,6,129526,309.04510485825693,31.65787872730397,15.602072912660661,20000,42000,57000,60000,85000,98000,103000,114000,124000,128000,130000
,Aggregated,160672,32754,2400,11963.070577924766,0,129526,5878.62117855009,268.02269421822024,54.638115704189815,2400,6900,8600,11000,53000,77000,92000,98000,119000,124000,130000
