"Time","Total Cost"
2023-05-28 10:07:45,75.81
2023-05-28 10:08:00,118.09
2023-05-28 10:08:15,118.09
2023-05-28 10:08:30,118.09
2023-05-28 10:08:45,118.09
2023-05-28 10:09:00,123.56
2023-05-28 10:09:15,123.56
2023-05-28 10:09:30,123.56
2023-05-28 10:09:45,123.56
2023-05-28 10:10:00,126.98
2023-05-28 10:10:15,126.98
2023-05-28 10:10:30,126.98
2023-05-28 10:10:45,126.98
2023-05-28 10:11:00,121.14
2023-05-28 10:11:15,121.14
2023-05-28 10:11:30,121.14
2023-05-28 10:11:45,121.14
2023-05-28 10:12:00,117.05
2023-05-28 10:12:15,117.05
2023-05-28 10:12:30,117.05
2023-05-28 10:12:45,117.05
2023-05-28 10:13:00,123.06
2023-05-28 10:13:15,123.06
2023-05-28 10:13:30,123.06
2023-05-28 10:13:45,123.06
2023-05-28 10:14:00,123.07
2023-05-28 10:14:15,123.07
2023-05-28 10:14:30,123.07
2023-05-28 10:14:45,123.07
2023-05-28 10:15:00,123.30
2023-05-28 10:15:15,123.30
2023-05-28 10:15:30,123.30
2023-05-28 10:15:45,123.30
2023-05-28 10:16:00,123.57
2023-05-28 10:16:15,123.57
2023-05-28 10:16:30,123.57
2023-05-28 10:16:45,123.57
2023-05-28 10:17:00,101.84
2023-05-28 10:17:15,101.84
2023-05-28 10:17:30,101.84
2023-05-28 10:17:45,101.84

