"Time","Total Cost"
2023-05-28 17:47:45,70.62
2023-05-28 17:48:00,105.06
2023-05-28 17:48:15,105.06
2023-05-28 17:48:30,105.06
2023-05-28 17:48:45,105.06
2023-05-28 17:49:00,116.06
2023-05-28 17:49:15,116.06
2023-05-28 17:49:30,116.06
2023-05-28 17:49:45,116.06
2023-05-28 17:50:00,116.63
2023-05-28 17:50:15,116.63
2023-05-28 17:50:30,116.63
2023-05-28 17:50:45,116.63
2023-05-28 17:51:00,113.38
2023-05-28 17:51:15,113.38
2023-05-28 17:51:30,113.38
2023-05-28 17:51:45,113.38
2023-05-28 17:52:00,114.30
2023-05-28 17:52:15,114.30
2023-05-28 17:52:30,114.30
2023-05-28 17:52:45,114.30
2023-05-28 17:53:00,114.27
2023-05-28 17:53:15,114.27
2023-05-28 17:53:30,114.27
2023-05-28 17:53:45,114.27
2023-05-28 17:54:00,115.74
2023-05-28 17:54:15,115.74
2023-05-28 17:54:30,115.74
2023-05-28 17:54:45,115.74
2023-05-28 17:55:00,115.83
2023-05-28 17:55:15,115.83
2023-05-28 17:55:30,115.83
2023-05-28 17:55:45,115.83
2023-05-28 17:56:00,115.22
2023-05-28 17:56:15,115.22
2023-05-28 17:56:30,115.22
2023-05-28 17:56:45,115.22
2023-05-28 17:57:00,86.23
2023-05-28 17:57:15,86.23
2023-05-28 17:57:30,86.23
2023-05-28 17:57:45,86.23

