"Time","by-dependencies"
2023-05-28 17:45:30,2100621312
2023-05-28 17:46:00,2155945984
2023-05-28 17:46:30,2287235072
2023-05-28 17:47:00,2344042496
2023-05-28 17:47:30,2440552448
2023-05-28 17:48:00,2483130368
2023-05-28 17:48:30,2512252928
2023-05-28 17:49:00,2547642368
2023-05-28 17:49:30,2565865472
2023-05-28 17:50:00,2611515392
2023-05-28 17:50:30,2614718464
2023-05-28 17:51:00,2628698112
2023-05-28 17:51:30,2648956928
2023-05-28 17:52:00,2686132224
2023-05-28 17:52:30,2675048448
2023-05-28 17:53:00,2679488512
2023-05-28 17:53:30,2678263808
2023-05-28 17:54:00,2696138752
2023-05-28 17:54:30,2690920448
2023-05-28 17:55:00,2703593472
2023-05-28 17:55:30,2710069248

