Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,25522,124,100,372.8703863333595,1,32294,8645.78888801818,42.409190516137706,0.2060473169814699,100,180,290,410,1300,1800,2200,2600,3400,32000,32000
GET,/basket.html,24169,399,71,309.96110720344245,0,32179,22639.96855476023,40.160948420364086,0.6630070925452136,71,140,240,350,1200,1700,2100,2400,3300,16000,32000
DELETE,/cart,22535,2123,9700,10033.532904370979,4,32176,3.288307077878855,37.44577651755988,3.527729467352102,9700,14000,16000,16000,17000,18000,19000,20000,20000,32000,32000
POST,/cart,24630,1375,11000,11707.423142509135,6,24004,3.1597239139261064,40.926979171400035,2.284798877818719,11000,15000,17000,17000,19000,20000,21000,21000,23000,24000,24000
GET,/category.html,24962,377,71,320.705312074353,0,32086,11344.044147103597,41.4786542458988,0.6264503105001141,71,140,240,350,1300,1700,2100,2300,3200,16000,32000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2780,19,63,329.8262589928058,0,8257,10293.16690647482,4.619447912971665,0.03157176631167684,63,140,260,360,1300,1900,2100,2500,3400,8300,8300
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2723,24,63,335.24715387440324,0,3768,10272.653690782225,4.524732614036633,0.03988012586738127,63,150,270,380,1400,1800,2100,2500,3100,3800,3800
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2710,29,61,323.0730627306273,0,3374,10253.09372693727,4.503130879191802,0.04818848542308571,61,140,240,340,1300,1700,2100,2300,3100,3400,3400
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2778,27,63,320.86249100071996,0,3409,10263.269978401728,4.616124569149382,0.04486514160080393,63,160,260,360,1300,1800,2100,2400,3100,3400,3400
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2755,29,61,330.6007259528131,0,7187,10254.905263157894,4.577906115193142,0.04818848542308571,61,140,240,380,1300,1800,2100,2300,3400,7200,7200
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2755,19,62,338.77568058076224,0,32115,10292.524137931034,4.577906115193142,0.03157176631167684,62,140,240,350,1300,1900,2100,2500,3100,32000,32000
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2807,24,62,319.42821517634485,0,3109,10275.387246170289,4.664313054572468,0.03988012586738127,62,140,250,350,1300,1800,2100,2500,3100,3100,3100
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2732,22,63,321.46669106881404,0,3380,10280.541727672035,4.5396876612369015,0.0365567820450995,63,140,250,340,1300,1800,2100,2500,2800,3400,3400
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2757,22,62,317.9107725788901,0,3362,10281.298512876316,4.5812294590154234,0.0365567820450995,62,140,240,350,1300,1800,2100,2500,2800,3400,3400
GET,/login,25381,802,9500,10526.043891099642,5,41409,12.58563492376187,42.17489477666684,1.332660872734991,9500,14000,16000,16000,17000,19000,20000,20000,21000,22000,41000
POST,/orders,23794,15167,60000,41404.767420358075,4,66293,223.00874169958814,39.53782145368625,25.202577876273825,60000,60000,60000,60000,60000,60000,60000,60000,60000,61000,66000
,Aggregated,195790,20582,1700,9193.07175545227,0,66293,6698.80348332397,325.33874348227414,34.200531275101724,1700,7600,12000,15000,19000,60000,60000,60000,60000,60000,66000
