"Time","by-stack"
2023-05-25 22:27:00,1975312384
2023-05-25 22:27:30,2410270720
2023-05-25 22:28:00,2592931840
2023-05-25 22:28:30,2668093440
2023-05-25 22:29:00,2752233472
2023-05-25 22:29:30,2810707968
2023-05-25 22:30:00,2856833024
2023-05-25 22:30:30,2915958784
2023-05-25 22:31:00,2994810880
2023-05-25 22:31:30,3043618816
2023-05-25 22:32:00,3240976384
2023-05-25 22:32:30,3276136448
2023-05-25 22:33:00,3428487168
2023-05-25 22:33:30,3655049216
2023-05-25 22:34:00,3914981376
2023-05-25 22:34:30,3866767360
2023-05-25 22:35:00,3896614912
2023-05-25 22:35:30,3950690304
2023-05-25 22:36:00,4030849024
2023-05-25 22:36:30,3380224000
2023-05-25 22:37:00,3403431936

