"Time","Total Cost"
2023-05-25 22:28:45,68.39
2023-05-25 22:29:00,114.27
2023-05-25 22:29:15,114.27
2023-05-25 22:29:30,114.27
2023-05-25 22:29:45,114.27
2023-05-25 22:30:00,124.89
2023-05-25 22:30:15,124.89
2023-05-25 22:30:30,124.89
2023-05-25 22:30:45,124.89
2023-05-25 22:31:00,127.03
2023-05-25 22:31:15,127.03
2023-05-25 22:31:30,127.03
2023-05-25 22:31:45,127.03
2023-05-25 22:32:00,130.23
2023-05-25 22:32:15,130.23
2023-05-25 22:32:30,130.23
2023-05-25 22:32:45,130.23
2023-05-25 22:33:00,124.48
2023-05-25 22:33:15,124.48
2023-05-25 22:33:30,124.48
2023-05-25 22:33:45,124.48
2023-05-25 22:34:00,99.93
2023-05-25 22:34:15,99.93
2023-05-25 22:34:30,99.93
2023-05-25 22:34:45,99.93
2023-05-25 22:35:00,122.95
2023-05-25 22:35:15,122.95
2023-05-25 22:35:30,122.95
2023-05-25 22:35:45,122.95
2023-05-25 22:36:00,92.36
2023-05-25 22:36:15,92.36
2023-05-25 22:36:30,92.36
2023-05-25 22:36:45,92.36
2023-05-25 22:37:00,84.51
2023-05-25 22:37:15,84.51
2023-05-25 22:37:30,84.51
2023-05-25 22:37:45,84.51
2023-05-25 22:38:00,71.27
2023-05-25 22:38:15,71.27
2023-05-25 22:38:30,71.27
2023-05-25 22:38:45,71.27

