"Time","all-in-one"
2023-05-28 17:23:30,2368172032
2023-05-28 17:24:00,2368569344
2023-05-28 17:24:30,2481528832
2023-05-28 17:25:00,2501853184
2023-05-28 17:25:30,2498850816
2023-05-28 17:26:00,2501537792
2023-05-28 17:26:30,2513883136
2023-05-28 17:27:00,2518929408
2023-05-28 17:27:30,2550284288
2023-05-28 17:28:00,2566557696
2023-05-28 17:28:30,2575523840
2023-05-28 17:29:00,2581639168
2023-05-28 17:29:30,2592624640
2023-05-28 17:30:00,2600730624
2023-05-28 17:30:30,2598641664
2023-05-28 17:31:00,2609479680
2023-05-28 17:31:30,2608775168
2023-05-28 17:32:00,2612977664
2023-05-28 17:32:30,2629824512
2023-05-28 17:33:00,2634936320
2023-05-28 17:33:30,2614812672

