Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,36954,0,270,241.94888239432808,6,536,8688.0,61.590867383452625,0.0,270,300,310,320,340,360,390,410,470,500,540
GET,/basket.html,36830,0,240,216.2921531360304,5,715,23020.0,61.384197806260765,0.0,240,270,290,300,330,360,400,420,510,580,720
DELETE,/cart,36673,0,420,377.9457366454885,6,1504,0.0,61.12252745449365,0.0,420,470,490,510,560,610,680,750,1100,1300,1500
POST,/cart,36835,0,700,630.1913669064749,12,2153,0.0,61.39253125695399,0.0,700,770,810,840,910,990,1100,1200,1700,2000,2200
GET,/category.html,36891,0,220,200.87189287360061,5,577,11518.0,61.485865904718054,0.0,220,250,270,280,300,330,360,380,440,500,580
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,4091,0,240,210.5360547543388,5,507,10364.0,6.818429357192853,0.0,240,260,280,290,320,340,370,390,450,510,510
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,4088,0,230,207.65190802348337,5,516,10364.0,6.8134292867769215,0.0,230,260,280,290,310,340,380,390,470,520,520
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,4004,0,240,210.3229270729271,5,479,10364.0,6.67342731513082,0.0,240,260,280,290,320,340,370,400,460,480,480
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,4121,0,240,211.65979131278814,5,593,10364.0,6.868430061352175,0.0,240,260,280,290,320,340,380,400,470,590,590
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,4018,0,230,209.21503235440517,5,549,10364.0,6.696760977071837,0.0,230,260,280,290,320,340,370,400,460,550,550
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,4135,0,230,209.11729141475212,5,536,10364.0,6.891763723293192,0.0,230,260,280,290,310,340,370,390,480,540,540
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,4178,0,240,210.74198180947823,5,542,10364.0,6.963431399254887,0.0,240,260,280,290,320,340,370,390,440,540,540
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,4078,0,230,209.25036782736635,5,534,10364.0,6.796762385390481,0.0,230,260,280,290,320,340,370,390,450,530,530
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,4166,0,230,208.82981277004322,5,478,10364.0,6.943431117591158,0.0,230,260,280,290,320,340,370,390,440,480,480
GET,/login,36901,0,680,609.7699791333569,17,1971,12.998943118072681,61.50253280610449,0.0,680,740,780,800,860,920,1000,1100,1500,1900,2000
POST,/orders,36701,0,1200,1172.4437481267541,45,3690,608.1841094248114,61.16919477837568,0.0,1200,1400,1500,1600,1900,2100,2400,2600,3200,3500,3700
,Aggregated,294664,0,300,456.97997719436376,5,3690,6783.346744088181,491.1135830134136,0.0,300,460,640,730,950,1300,1700,1900,2600,3300,3700
