Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,21968,1742,100,6310.354927733386,6,79925,7999.066278222869,36.58768669179361,2.901299627508397,100,550,980,2700,24000,61000,61000,61000,72000,72000,80000
GET,/basket.html,18292,1131,58,3521.5566367811066,5,81481,21596.666302208614,30.465311588050284,1.8836796089047054,58,140,850,1900,8600,18000,61000,61000,80000,80000,81000
DELETE,/cart,17591,3634,7300,13842.083622306862,9,105166,0.0,29.297796640356033,6.052424136834394,7300,9100,10000,11000,61000,61000,61000,81000,103000,105000,105000
POST,/cart,19123,3738,9200,18593.180254144223,9,150859,0.043507817811012914,31.84934143331979,6.225636054894597,9200,11000,16000,20000,38000,91000,99000,102000,112000,118000,151000
GET,/category.html,19896,1027,62,4644.303025733816,5,79974,10923.45908725372,33.13677232428649,1.7104676908445027,62,180,3700,5100,16000,20000,61000,61000,72000,80000,80000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2193,34,61,2732.015503875969,5,62910,10203.317829457364,3.652439772173315,0.056626973211989375,61,680,2000,2900,5900,16000,26000,42000,61000,63000,63000
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2244,51,60,2791.3328877005347,5,68457,10128.454545454546,3.737380231991299,0.08494045981798407,60,220,1600,2900,5600,16000,29000,61000,61000,68000,68000
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2182,41,57,2766.641154903758,5,60961,10169.259395050412,3.6341192808400242,0.06828546769681072,57,180,1600,2800,5900,16000,32000,51000,61000,61000,61000
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2120,38,62,2497.71179245283,5,60967,10178.230188679245,3.5308583296887495,0.06328897006045872,62,230,1600,2500,4800,15000,24000,42000,61000,61000,61000
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2213,39,57,2434.09896068685,5,66277,10181.353818346137,3.6857497564156616,0.06495446927257605,57,190,1600,2800,4800,15000,24000,34000,61000,66000,66000
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2173,40,62,2732.8904739990794,5,60961,10173.22227335481,3.619129787930968,0.06661996848469338,62,260,1800,2800,5900,16000,26000,34000,61000,61000,61000
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2238,42,57,2421.4436997319035,5,60965,10169.501340482573,3.7273872367185947,0.06995096690892805,57,160,1600,2800,4800,16000,23000,34000,61000,61000,61000
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2213,33,63,2549.8002711251693,5,66279,10209.45323090827,3.6857497564156616,0.05496147399987204,63,180,1600,2800,4800,14000,26000,44000,63000,66000,66000
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2157,39,55,2380.335187760779,5,67754,10176.611961057024,3.5924818005370907,0.06495446927257605,55,200,1600,2800,4800,14000,24000,34000,61000,68000,68000
GET,/login,21026,2634,7700,12323.332201460862,9,172843,10.657947303338723,35.01878643397908,4.386924924717059,7700,9500,12000,14000,25000,33000,61000,90000,157000,168000,173000
POST,/orders,17774,9289,27000,33821.510971081356,8,152158,299.43816811072355,29.602582996173506,15.47082218135792,27000,47000,60000,60000,68000,86000,96000,99000,115000,121000,152000
,Aggregated,155403,23552,4700,11620.503960157546,5,172843,6399.251327194455,258.8235740606701,39.22583744378746,4700,8300,11000,14000,35000,61000,82000,94000,107000,157000,173000
