"Time","by-stack"
2023-05-29 15:20:30,1938960384
2023-05-29 15:21:00,1977577472
2023-05-29 15:21:30,2372247552
2023-05-29 15:22:00,2479951872
2023-05-29 15:22:30,2611388416
2023-05-29 15:23:00,2613600256
2023-05-29 15:23:30,2661785600
2023-05-29 15:24:00,2692292608
2023-05-29 15:24:30,2745032704
2023-05-29 15:25:00,2777190400
2023-05-29 15:25:30,2802081792
2023-05-29 15:26:00,2819739648
2023-05-29 15:26:30,2845966336
2023-05-29 15:27:00,2861977600
2023-05-29 15:27:30,2890170368
2023-05-29 15:28:00,2895331328
2023-05-29 15:28:30,2922754048
2023-05-29 15:29:00,2930262016
2023-05-29 15:29:30,2932535296
2023-05-29 15:30:00,2908971008
2023-05-29 15:30:30,2911584256

