"Time","by-dependencies"
2023-05-25 22:38:00,2904064
2023-05-25 22:38:30,3076096
2023-05-25 22:39:00,3076096
2023-05-25 22:39:30,34058240
2023-05-25 22:40:00,34062336
2023-05-25 22:40:30,61472768
2023-05-25 22:41:00,61472768
2023-05-25 22:41:30,101879808
2023-05-25 22:42:00,101879808
2023-05-25 22:42:30,138285056
2023-05-25 22:43:00,138285056
2023-05-25 22:43:30,150077440
2023-05-25 22:44:00,150077440
2023-05-25 22:44:30,169013248
2023-05-25 22:45:00,169013248
2023-05-25 22:45:30,174563328
2023-05-25 22:46:00,174579712
2023-05-25 22:46:30,173953024
2023-05-25 22:47:00,173957120
2023-05-25 22:47:30,173973504
2023-05-25 22:48:00,105877504

