"Time","Total Cost"
2023-05-25 22:40:45,65.75
2023-05-25 22:41:00,79.56
2023-05-25 22:41:15,79.56
2023-05-25 22:41:30,79.56
2023-05-25 22:41:45,79.56
2023-05-25 22:42:00,86.92
2023-05-25 22:42:15,86.92
2023-05-25 22:42:30,86.92
2023-05-25 22:42:45,86.92
2023-05-25 22:43:00,69.78
2023-05-25 22:43:15,69.78
2023-05-25 22:43:30,69.78
2023-05-25 22:43:45,69.78
2023-05-25 22:44:00,104.25
2023-05-25 22:44:15,104.25
2023-05-25 22:44:30,104.25
2023-05-25 22:44:45,104.25
2023-05-25 22:45:00,68.25
2023-05-25 22:45:15,68.25
2023-05-25 22:45:30,68.25
2023-05-25 22:45:45,68.25
2023-05-25 22:46:00,68.17
2023-05-25 22:46:15,68.17
2023-05-25 22:46:30,68.17
2023-05-25 22:46:45,68.17
2023-05-25 22:47:00,67.27
2023-05-25 22:47:15,67.27
2023-05-25 22:47:30,67.27
2023-05-25 22:47:45,67.27
2023-05-25 22:48:00,67.11
2023-05-25 22:48:15,67.11
2023-05-25 22:48:30,67.11
2023-05-25 22:48:45,67.11
2023-05-25 22:49:00,69.09
2023-05-25 22:49:15,69.09
2023-05-25 22:49:30,69.09
2023-05-25 22:49:45,69.09
2023-05-25 22:50:00,66.49
2023-05-25 22:50:15,66.49
2023-05-25 22:50:30,66.49
2023-05-25 22:50:45,66.49

