"Time","Total Cost"
2023-05-29 13:52:45,66.90
2023-05-29 13:53:00,92.69
2023-05-29 13:53:15,92.69
2023-05-29 13:53:30,92.69
2023-05-29 13:53:45,92.69
2023-05-29 13:54:00,92.51
2023-05-29 13:54:15,92.51
2023-05-29 13:54:30,92.51
2023-05-29 13:54:45,92.51
2023-05-29 13:55:00,116.08
2023-05-29 13:55:15,116.08
2023-05-29 13:55:30,116.08
2023-05-29 13:55:45,116.08
2023-05-29 13:56:00,105.42
2023-05-29 13:56:15,105.42
2023-05-29 13:56:30,105.42
2023-05-29 13:56:45,105.42
2023-05-29 13:57:00,109.17
2023-05-29 13:57:15,109.17
2023-05-29 13:57:30,109.17
2023-05-29 13:57:45,109.17
2023-05-29 13:58:00,92.66
2023-05-29 13:58:15,92.66
2023-05-29 13:58:30,92.66
2023-05-29 13:58:45,92.66
2023-05-29 13:59:00,110.26
2023-05-29 13:59:15,110.26
2023-05-29 13:59:30,110.26
2023-05-29 13:59:45,110.26
2023-05-29 14:00:00,110.56
2023-05-29 14:00:15,110.56
2023-05-29 14:00:30,110.56
2023-05-29 14:00:45,110.56
2023-05-29 14:01:00,110.54
2023-05-29 14:01:15,110.54
2023-05-29 14:01:30,110.54
2023-05-29 14:01:45,110.54
2023-05-29 14:02:00,110.91
2023-05-29 14:02:15,110.91
2023-05-29 14:02:30,110.91
2023-05-29 14:02:45,110.91

