"Time","all-in-one"
2024-02-27 05:48:00,2382639104
2024-02-27 05:48:30,3345424384
2024-02-27 05:49:00,3935047680
2024-02-27 05:49:30,4444360704
2024-02-27 05:50:00,4606173184
2024-02-27 05:50:30,4663795712
2024-02-27 05:51:00,4754677760
2024-02-27 05:51:30,4823736320
2024-02-27 05:52:00,4924641280
2024-02-27 05:52:30,4966584320
2024-02-27 05:53:00,5094133760
2024-02-27 05:53:30,5166391296
2024-02-27 05:54:00,5200850944
2024-02-27 05:54:30,5231325184
2024-02-27 05:55:00,5289861120
2024-02-27 05:55:30,5234503680
2024-02-27 05:56:00,5230075904
2024-02-27 05:56:30,5204594688
2024-02-27 05:57:00,5237276672
2024-02-27 05:57:30,5269135360
2024-02-27 05:58:00,5206511616
