Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,28499,0,78,101.62047791150567,2,521,8688.0,47.423190869299056,0.0,78,100,130,140,190,240,310,340,450,500,520
GET,/basket.html,27983,0,45,70.63388485866419,1,607,23020.0,46.564551391122336,0.0,45,74,100,120,170,220,290,340,470,540,610
DELETE,/cart,26099,0,4500,4185.79872792061,16,7191,0.0,43.42951887777943,0.0,4500,4700,4800,4900,5200,5400,5600,5800,6300,7200,7200
POST,/cart,27984,35,6100,5795.319504002287,42,9928,0.08004574042309891,46.5662154211188,0.05824104987632783,6100,6400,6600,6700,7100,7400,7800,8100,8900,9400,9900
GET,/category.html,28271,0,45,67.88352021506137,0,549,11518.0,47.04379203010469,0.0,45,72,95,110,160,210,270,310,440,500,550
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3121,0,41,67.21531560397308,0,492,10364.0,5.193437618971976,0.0,41,72,100,120,160,210,270,330,440,490,490
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3219,0,38,66.33115874495185,1,453,10364.0,5.356512558625694,0.0,38,66,93,120,170,220,290,320,430,450,450
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3059,0,37,65.43412880026152,1,541,10364.0,5.090267759191052,0.0,37,67,95,110,160,210,270,320,450,540,540
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3203,0,38,66.57539806431471,0,481,10364.0,5.32988807868223,0.0,38,67,97,120,170,220,290,320,440,480,480
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3189,0,40,65.70617748510504,0,527,10364.0,5.306591658731699,0.0,40,69,95,110,160,210,270,310,420,530,530
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3107,0,40,68.21950434502736,1,444,10364.0,5.170141199021445,0.0,40,71,100,120,170,220,280,330,430,440,440
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3164,0,40,67.99968394437421,1,496,10364.0,5.264990908820036,0.0,40,70,99,120,170,220,280,300,390,500,500
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3149,0,39,67.65354080660528,0,481,10364.0,5.240030458873038,0.0,39,69,98,120,170,220,290,310,420,480,480
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3060,0,37,65.70098039215686,1,583,10364.0,5.091931789187519,0.0,37,65,93,110,170,220,290,330,450,580,580
GET,/login,28271,0,5100,4828.1981889568815,40,8757,12.999080329666443,47.04379203010469,0.0,5100,5400,5600,5700,6000,6200,6600,6800,7400,8300,8800
POST,/orders,26309,0,33000,23944.466456345737,189,40674,604.696757763503,43.7789651770374,0.0,33000,37000,38000,38000,38000,39000,39000,39000,40000,40000,41000
,Aggregated,221687,35,280,4720.861128528059,0,40674,6886.613549734536,368.89381782667107,0.05824104987632783,280,4700,5300,5700,7300,37000,38000,38000,39000,40000,41000
