"Time","Total Cost"
2023-05-25 20:26:45,68.24
2023-05-25 20:27:00,82.08
2023-05-25 20:27:15,82.08
2023-05-25 20:27:30,82.08
2023-05-25 20:27:45,82.08
2023-05-25 20:28:00,120.67
2023-05-25 20:28:15,120.67
2023-05-25 20:28:30,120.67
2023-05-25 20:28:45,120.67
2023-05-25 20:29:00,115.83
2023-05-25 20:29:15,115.83
2023-05-25 20:29:30,115.83
2023-05-25 20:29:45,115.83
2023-05-25 20:30:00,118.84
2023-05-25 20:30:15,118.84
2023-05-25 20:30:30,118.84
2023-05-25 20:30:45,118.84
2023-05-25 20:31:00,131.81
2023-05-25 20:31:15,131.81
2023-05-25 20:31:30,131.81
2023-05-25 20:31:45,131.81
2023-05-25 20:32:00,133.47
2023-05-25 20:32:15,133.47
2023-05-25 20:32:30,133.47
2023-05-25 20:32:45,133.47
2023-05-25 20:33:00,133.56
2023-05-25 20:33:15,133.56
2023-05-25 20:33:30,133.56
2023-05-25 20:33:45,133.56
2023-05-25 20:34:00,135.15
2023-05-25 20:34:15,135.15
2023-05-25 20:34:30,135.15
2023-05-25 20:34:45,135.15
2023-05-25 20:35:00,133.67
2023-05-25 20:35:15,133.67
2023-05-25 20:35:30,133.67
2023-05-25 20:35:45,133.67
2023-05-25 20:36:00,131.62
2023-05-25 20:36:15,131.62
2023-05-25 20:36:30,131.62
2023-05-25 20:36:45,131.62

