"Time","by-dependencies"
2023-05-26 09:05:30,2081574912
2023-05-26 09:06:00,2141327360
2023-05-26 09:06:30,2285064192
2023-05-26 09:07:00,2373533696
2023-05-26 09:07:30,2391085056
2023-05-26 09:08:00,2497531904
2023-05-26 09:08:30,2522976256
2023-05-26 09:09:00,2566078464
2023-05-26 09:09:30,2585841664
2023-05-26 09:10:00,2613313536
2023-05-26 09:10:30,2628509696
2023-05-26 09:11:00,2647674880
2023-05-26 09:11:30,2660040704
2023-05-26 09:12:00,2663022592
2023-05-26 09:12:30,2680266752
2023-05-26 09:13:00,2678964224
2023-05-26 09:13:30,2679320576
2023-05-26 09:14:00,2682642432
2023-05-26 09:14:30,2685677568
2023-05-26 09:15:00,2700427264
2023-05-26 09:15:30,2708369408

