"Timestamp","User.Count","Type","Name","Requests.s","Failures.s","X50.","X66.","X75.","X80.","X90.","X95.","X98.","X99.","X99.9.","X99.99.","X100.","Total.Request.Count","Total.Failure.Count","Total.Median.Response.Time","Total.Average.Response.Time","Total.Min.Response.Time","Total.Max.Response.Time","Total.Average.Content.Size"
1685102749,0,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685102750,0,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685102751,0,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685102752,1,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685102753,2,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685102754,3,"GET","/",0,0,"0","0","0","0","0","0","0","0","0","0","0",3,0,25,24.3333333333333,23,25,8688
1685102754,3,"GET","/basket.html",0,0,"0","0","0","0","0","0","0","0","0","0","0",2,0,6,10,6,14,23020
1685102754,3,"POST","/cart",0,0,"0","0","0","0","0","0","0","0","0","0","0",2,0,742,745.5,742,749,0
1685102754,3,"GET","/category.html",0,0,"0","0","0","0","0","0","0","0","0","0","0",3,0,6,6,6,6,11518
1685102754,3,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,7,7,7,7,10364
1685102754,3,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,12,12,12,12,10364
1685102754,3,"GET","/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,7,7,7,7,10364
1685102754,3,"GET","/login",0,0,"0","0","0","0","0","0","0","0","0","0","0",3,0,280,536.666666666667,110,1222,13
1685102754,3,"","Aggregated",0,0,"23","25","280","280","750","1200","1200","1200","1200","1200","1200",16,0,14,202.375,6,1222,8611.8125
1685102755,4,"GET","/",0,0,"25","25","25","25","25","25","25","25","25","25","25",3,0,25,24.3333333333333,23,25,8688
1685102755,4,"GET","/basket.html",0,0,"6","6","6","6","6","6","6","6","6","6","6",2,0,6,10,6,14,23020
1685102755,4,"POST","/cart",0,0,"740","740","740","740","740","740","740","740","740","740","740",2,0,742,745.5,742,749,0
1685102755,4,"GET","/category.html",0,0,"6","6","6","6","6","6","6","6","6","6","6",3,0,6,6,6,6,11518
1685102755,4,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,7,7,7,7,10364
1685102755,4,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,12,12,12,12,10364
1685102755,4,"GET","/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,7,7,7,7,10364
1685102755,4,"GET","/login",0,0,"1200","1200","1200","1200","1200","1200","1200","1200","1200","1200","1200",3,0,280,536.666666666667,110,1222,13
1685102755,4,"","Aggregated",0,0,"23","25","280","280","750","1200","1200","1200","1200","1200","1200",16,0,14,202.375,6,1222,8611.8125
1685102756,5,"GET","/",0,0,"25","25","25","25","25","25","25","25","25","25","25",3,0,25,24.3333333333333,23,25,8688
1685102756,5,"GET","/basket.html",0,0,"6","6","6","6","6","6","6","6","6","6","6",2,0,6,10,6,14,23020
1685102756,5,"POST","/cart",0,0,"740","740","740","740","740","740","740","740","740","740","740",2,0,742,745.5,742,749,0
1685102756,5,"GET","/category.html",0,0,"6","6","6","6","6","6","6","6","6","6","6",3,0,6,6,6,6,11518
1685102756,5,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,7,7,7,7,10364
1685102756,5,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,12,12,12,12,10364
1685102756,5,"GET","/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,7,7,7,7,10364
1685102756,5,"GET","/login",0,0,"1200","1200","1200","1200","1200","1200","1200","1200","1200","1200","1200",3,0,280,536.666666666667,110,1222,13
1685102756,5,"","Aggregated",0,0,"23","25","280","280","750","1200","1200","1200","1200","1200","1200",16,0,14,202.375,6,1222,8611.8125
1685102757,6,"GET","/",1,0,"48","50","52","52","52","52","52","52","52","52","52",12,0,30,38.0833333333333,23,52,8688
1685102757,6,"GET","/basket.html",1,0,"6","6","6","6","6","6","6","6","6","6","6",7,0,6,7.14285714285714,6,14,23020
1685102757,6,"DELETE","/cart",0,0,"0","0","0","0","0","0","0","0","0","0","0",6,0,55,61.3333333333333,45,79,0
1685102757,6,"POST","/cart",1,0,"160","160","340","340","740","740","740","740","740","740","740",7,0,160,327.142857142857,60,749,0
1685102757,6,"GET","/category.html",1,0,"6","6","6","7","15","15","15","15","15","15","15",11,0,6,6.90909090909091,6,15,11518
1685102757,6,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0.333333,0,"22","22","22","22","22","22","22","22","22","22","22",2,0,7,14.5,7,22,10364
