Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,31184,0,180,184.25378399179067,6,602,8688.0,51.96969664752932,0.0,180,230,260,270,310,330,370,390,470,540,600
GET,/basket.html,30994,0,160,164.6889720591082,5,665,23020.0,51.65305213870971,0.0,160,210,240,250,290,330,370,400,500,590,660
DELETE,/cart,30889,0,340,363.9018097057205,7,3150,0.0,51.478064383835715,0.0,340,410,450,480,570,700,900,1100,2000,2500,3200
POST,/cart,30996,6,820,940.9221835075493,16,5897,0.012388695315524584,51.65638523880255,0.00999930027851385,820,1000,1100,1200,1600,2000,2700,3200,4400,4900,5900
GET,/category.html,31124,0,160,154.95382984192264,5,590,11518.0,51.86970364474418,0.0,160,200,220,240,270,300,340,380,450,520,590
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3503,0,160,157.8586925492435,5,489,10364.0,5.837924812605669,0.0,160,210,240,240,290,320,350,380,440,490,490
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3437,0,160,158.20366598778003,5,508,10364.0,5.727932509542017,0.0,160,210,240,250,280,310,350,380,450,510,510
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3546,0,160,158.37422447828538,5,535,10364.0,5.909586464601685,0.0,160,210,230,240,280,310,350,380,500,540,540
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3337,0,160,158.72430326640696,5,551,10364.0,5.5612775049001195,0.0,160,210,240,250,280,310,350,380,450,550,550
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3565,0,160,159.08807854137447,5,509,10364.0,5.9412509154836455,0.0,160,210,240,250,280,320,350,380,470,510,510
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3422,0,160,158.0864991233197,5,489,10364.0,5.702934258845732,0.0,160,210,230,250,280,310,350,380,460,490,490
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3427,0,160,157.67610154654216,5,497,10364.0,5.711267009077828,0.0,160,200,230,240,280,310,350,370,480,500,500
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3471,0,160,158.76202823393834,5,500,10364.0,5.784595211120262,0.0,160,210,240,250,280,320,350,380,470,500,500
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3415,0,160,159.27554904831626,5,503,10364.0,5.691268408520799,0.0,160,210,240,250,280,310,350,380,460,500,500
GET,/login,31128,0,820,847.5862246209201,50,4443,12.998747108712413,51.876369844929854,0.0,820,940,1000,1100,1300,1400,1700,2000,2800,3300,4400
POST,/orders,30926,0,1500,1527.200801914247,95,4552,607.4866455409688,51.539726735553224,0.0,1500,1800,2000,2100,2400,2700,3000,3200,3700,4000,4600
,Aggregated,248364,6,280,542.041660627144,5,5897,6782.970225153404,413.9110357288023,0.00999930027851385,280,520,770,910,1400,1800,2300,2600,3500,4500,5900
