"Time","all-in-one"
2023-05-27 14:52:00,11948032
2023-05-27 14:52:30,11948032
2023-05-27 14:53:00,12955648
2023-05-27 14:53:30,32505856
2023-05-27 14:54:00,39329792
2023-05-27 14:54:30,39329792
2023-05-27 14:55:00,82182144
2023-05-27 14:55:30,82706432
2023-05-27 14:56:00,111640576
2023-05-27 14:56:30,129507328
2023-05-27 14:57:00,135315456
2023-05-27 14:57:30,135315456
2023-05-27 14:58:00,138977280
2023-05-27 14:58:30,137998336
2023-05-27 14:59:00,151203840
2023-05-27 14:59:30,151203840
2023-05-27 15:00:00,166932480
2023-05-27 15:00:30,166932480
2023-05-27 15:01:00,185323520
2023-05-27 15:01:30,185323520
2023-05-27 15:02:00,186957824

