Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,31226,0,48,109.18049061679369,2,1252,8688.0,52.03594761365093,0.0,48,54,69,96,280,560,670,730,890,1100,1300
GET,/basket.html,30098,0,7,73.675526613064,2,1324,23020.0,50.156214413490865,0.0,7,14,30,56,260,530,680,760,990,1200,1300
DELETE,/cart,28829,0,6500,6360.316903118388,14,54259,0.0,48.04151456331079,0.0,6500,8300,9700,10000,12000,14000,16000,26000,50000,53000,54000
POST,/cart,30104,95,9800,9637.096266276907,48,57447,0.20196651607759766,50.16621299434278,0.1583108634886581,9800,12000,14000,14000,17000,19000,22000,32000,55000,57000,57000
GET,/category.html,30730,0,8,71.94025382362513,2,1030,11518.0,51.209398263225935,0.0,8,17,35,59,240,520,660,700,870,980,1000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3306,0,6,74.00120992135511,2,1124,10364.0,5.509218049405303,0.0,6,13,25,45,280,550,670,740,970,1100,1100
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3472,0,7,69.81941244239631,2,1048,10364.0,5.785845452974958,0.0,7,13,25,44,230,530,640,710,950,1000,1000
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3414,0,6,63.41066198008202,2,1020,10364.0,5.689192504739777,0.0,6,12,21,36,200,510,650,710,890,1000,1000
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3399,0,6,69.66401882906737,2,1143,10364.0,5.664196052609989,0.0,6,13,25,43,240,540,650,710,880,1100,1100
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3522,0,6,76.09653605905736,2,1053,10364.0,5.869166960074252,0.0,6,13,25,47,290,570,680,740,980,1100,1100
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3335,0,7,71.86386806596701,2,1125,10364.0,5.557544523522893,0.0,7,13,28,50,240,530,660,750,1100,1100,1100
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3460,0,7,69.53699421965318,2,1321,10364.0,5.765848291271127,0.0,7,13,26,48,240,530,640,710,880,1300,1300
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3388,0,6,70.53600944510035,2,1021,10364.0,5.645865321048144,0.0,6,12,25,42,240,530,650,720,1000,1000,1000
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3433,0,7,66.87183221672007,2,1321,10364.0,5.720854677437509,0.0,7,13,25,41,210,520,650,710,940,1300,1300
GET,/login,30739,0,7400,7527.905852500081,13,54868,12.997039591398549,51.22439613450381,0.0,7400,9800,11000,12000,14000,16000,19000,29000,54000,55000,55000
POST,/orders,29229,776,6600,11773.843169454993,72,40052,599.2432173526292,48.70808662010514,1.293149790181039,6600,8100,18000,30000,33000,35000,36000,37000,38000,40000,40000
,Aggregated,241684,871,530,4381.793242415716,2,57447,6845.682047632446,402.7495024357142,1.451460653669697,530,3500,7100,8500,13000,17000,33000,35000,51000,55000,57000
