"Time","by-dependencies"
2023-05-27 11:35:00,2021707776
2023-05-27 11:35:30,2085081088
2023-05-27 11:36:00,2224021504
2023-05-27 11:36:30,2306621440
2023-05-27 11:37:00,2350886912
2023-05-27 11:37:30,2417430528
2023-05-27 11:38:00,2455814144
2023-05-27 11:38:30,2500694016
2023-05-27 11:39:00,2556538880
2023-05-27 11:39:30,2544930816
2023-05-27 11:40:00,2570493952
2023-05-27 11:40:30,2584547328
2023-05-27 11:41:00,2578612224
2023-05-27 11:41:30,2596806656
2023-05-27 11:42:00,2596159488
2023-05-27 11:42:30,2630479872
2023-05-27 11:43:00,2626490368
2023-05-27 11:43:30,2639147008
2023-05-27 11:44:00,2631905280
2023-05-27 11:44:30,2640474112
2023-05-27 11:45:00,2660196352

