"Time","all-in-one"
2024-02-27 00:03:30,24576000
2024-02-27 00:04:00,24444928
2024-02-27 00:04:30,33329152
2024-02-27 00:05:00,49401856
2024-02-27 00:05:30,53071872
2024-02-27 00:06:00,53051392
2024-02-27 00:06:30,107790336
2024-02-27 00:07:00,123600896
2024-02-27 00:07:30,149000192
2024-02-27 00:08:00,173199360
2024-02-27 00:08:30,205312000
2024-02-27 00:09:00,204791808
2024-02-27 00:09:30,244801536
2024-02-27 00:10:00,244801536
2024-02-27 00:10:30,279977984
2024-02-27 00:11:00,275116032
2024-02-27 00:11:30,298266624
2024-02-27 00:12:00,296169472
2024-02-27 00:12:30,301977600
2024-02-27 00:13:00,301977600
2024-02-27 00:13:30,319393792
