"Time","Total Cost"
2023-05-27 13:22:45,67.41
2023-05-27 13:23:00,79.52
2023-05-27 13:23:15,79.52
2023-05-27 13:23:30,79.52
2023-05-27 13:23:45,79.52
2023-05-27 13:24:00,125.47
2023-05-27 13:24:15,125.47
2023-05-27 13:24:30,125.47
2023-05-27 13:24:45,125.47
2023-05-27 13:25:00,123.27
2023-05-27 13:25:15,123.27
2023-05-27 13:25:30,123.27
2023-05-27 13:25:45,123.27
2023-05-27 13:26:00,121.35
2023-05-27 13:26:15,121.35
2023-05-27 13:26:30,121.35
2023-05-27 13:26:45,121.35
2023-05-27 13:27:00,121.14
2023-05-27 13:27:15,121.14
2023-05-27 13:27:30,121.14
2023-05-27 13:27:45,121.14
2023-05-27 13:28:00,123.50
2023-05-27 13:28:15,123.50
2023-05-27 13:28:30,123.50
2023-05-27 13:28:45,123.50
2023-05-27 13:29:00,128.43
2023-05-27 13:29:15,128.43
2023-05-27 13:29:30,128.43
2023-05-27 13:29:45,128.43
2023-05-27 13:30:00,128.54
2023-05-27 13:30:15,128.54
2023-05-27 13:30:30,128.54
2023-05-27 13:30:45,128.54
2023-05-27 13:31:00,128.52
2023-05-27 13:31:15,128.52
2023-05-27 13:31:30,128.52
2023-05-27 13:31:45,128.52
2023-05-27 13:32:00,129.30
2023-05-27 13:32:15,129.30
2023-05-27 13:32:30,129.30
2023-05-27 13:32:45,129.30

