Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,30274,0,310,688.9103190856841,6,4367,8688.0,50.38122970685059,0.0,310,670,1100,1500,1900,2200,2500,2700,3300,4100,4400
GET,/basket.html,29741,0,260,638.3327729397129,5,4070,23020.0,49.49422450655491,0.0,260,570,1000,1400,1900,2200,2500,2700,3400,3800,4100
DELETE,/cart,27875,0,4100,3711.308484304933,21,8511,0.0,46.388874218090116,0.0,4100,4400,4600,4700,5000,5300,5700,6100,7600,8300,8500
POST,/cart,29741,32,5900,5573.687905584883,75,12896,0.06886116808446252,49.49422450655491,0.05325359551493753,5900,6300,6600,6800,7400,8000,9200,9900,12000,13000,13000
GET,/category.html,30022,0,270,629.6541536206781,5,3639,11518.0,49.96185764217046,0.0,270,600,1100,1400,1900,2100,2400,2500,3000,3200,3600
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3324,0,270,645.10559566787,5,3506,10364.0,5.531717234114136,0.0,270,540,1100,1500,1900,2200,2400,2600,3200,3500,3500
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3329,0,270,646.9173926103936,5,3554,10364.0,5.540038108413345,0.0,270,610,1100,1500,1900,2100,2300,2500,3200,3600,3600
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3409,0,270,636.1425638017014,5,3139,10364.0,5.6731720972006885,0.0,270,550,980,1400,1900,2200,2400,2500,2900,3100,3100
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3182,0,260,642.3827781269641,5,3197,10364.0,5.295404404016601,0.0,260,570,1000,1500,1900,2200,2400,2500,3000,3200,3200
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3279,0,270,644.3278438548338,5,3389,10364.0,5.456829365421255,0.0,270,580,1100,1500,1900,2200,2300,2500,3100,3400,3400
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3339,0,270,646.0410302485774,5,3264,10364.0,5.556679857011763,0.0,270,560,1100,1400,1900,2200,2500,2700,3200,3300,3300
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3368,0,270,642.1312351543943,5,3637,10364.0,5.604940927947175,0.0,270,540,1000,1500,1900,2200,2400,2500,3100,3600,3600
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3357,0,270,649.1489425081918,5,3678,10364.0,5.586635004488915,0.0,270,590,1000,1500,1900,2200,2400,2600,3200,3700,3700
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3435,0,260,631.8002911208151,5,3301,10364.0,5.7164406435565756,0.0,260,520,940,1400,1900,2200,2400,2600,3200,3300,3300
GET,/login,30022,0,5000,4779.427153420825,95,14309,12.998700952634735,49.96185764217046,0.0,5000,5400,5600,5800,6400,7000,8100,10000,13000,13000,14000
POST,/orders,28078,1,17000,19792.253294394188,113,38869,606.6230144597193,46.726701714638,0.0016641748598417978,17000,32000,34000,35000,36000,36000,37000,37000,38000,38000,39000
,Aggregated,235775,33,2000,4438.432518290743,5,38869,6879.545295302725,392.3708275791999,0.05491777037477933,2000,4400,5200,5700,7400,31000,35000,36000,37000,38000,39000
