Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,31134,52,120,1800.9179068375538,2,69704,8673.489304297553,51.780806547987396,0.08648429178696425,120,470,860,1400,4900,9600,16000,21000,62000,69000,70000
GET,/basket.html,28167,114,61,1486.886462882096,2,69784,22926.83139844499,46.84621243775811,0.18960017814834468,61,290,640,980,3200,6900,16000,25000,61000,70000,70000
DELETE,/cart,26698,461,7700,10073.218106225186,4,82378,0.012060828526481384,44.403031194776375,0.7667165098805868,7700,10000,12000,14000,22000,28000,45000,52000,77000,81000,82000
POST,/cart,28350,785,12000,13884.955520282187,78,86697,0.29347442680776015,47.15057061846993,1.3055801740916717,12000,15000,18000,19000,26000,34000,48000,60000,84000,86000,87000
GET,/category.html,29796,64,69,1427.3845442982617,2,69734,11493.260034904013,49.55549919393051,0.10644220527626368,69,350,670,1100,4300,7800,12000,18000,51000,69000,70000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3289,8,59,1005.2634013814471,2,62798,10338.791121921557,5.470131455525489,0.01330527565953296,59,320,600,850,2300,3700,5000,14000,62000,63000,63000
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3245,13,62,918.2771412503691,2,62826,10322.480123266563,5.396952439398057,0.021621072946741062,62,310,560,800,2200,3700,4800,11000,62000,63000,63000
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3245,13,63,1026.4360728960742,2,64356,10322.480123266563,5.396952439398057,0.021621072946741062,63,320,600,840,2400,3700,4900,16000,63000,64000,64000
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3271,7,55,1027.9311012741632,2,63451,10341.820849893,5.440194585291539,0.011642116202091341,55,300,600,840,2300,3700,5000,16000,63000,63000,63000
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3318,16,47,906.5163016623136,2,64280,10314.022905364678,5.518363079791295,0.02661055131906592,47,240,560,830,2300,3700,4900,10000,62000,64000,64000
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3343,10,57,1136.9796876295568,2,64294,10332.99790607239,5.559942066227336,0.0166315945744162,57,300,570,840,2300,3700,9200,21000,63000,64000,64000
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3345,17,64,971.392227211746,2,63664,10311.327952167414,5.563268385142219,0.02827371077650754,64,340,650,910,2400,4000,5000,10000,63000,64000,64000
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3327,13,55,1023.0762287589623,2,65578,10323.503456567478,5.53333151490827,0.021621072946741062,55,330,660,890,2400,3700,6700,12000,63000,66000,66000
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3290,9,55,989.37625826989,2,63685,10335.648632218845,5.47179461498293,0.01496843511697458,56,300,570,810,2300,3700,4900,11000,63000,64000,64000
GET,/login,29834,402,9900,11210.634713864618,15,86687,12.822652007776362,49.618699253313295,0.6685901018915312,9900,13000,14000,16000,22000,28000,39000,51000,69000,84000,87000
POST,/orders,27246,4801,21000,28315.001472078773,9,169973,503.24807311164943,45.31444257745438,7.984828555177218,21000,36000,44000,53000,60000,61000,87000,103000,146000,167000,170000
,Aggregated,230898,6785,2700,8396.258404931514,2,169973,6837.689066167745,384.0201924043552,11.284536918741392,2700,7100,11000,14000,23000,38000,60000,60000,105000,148000,170000
