"Time","Total Cost"
2024-01-23 09:53:00,68.45
2024-01-23 09:53:15,167.20
2024-01-23 09:53:30,167.20
2024-01-23 09:53:45,167.20
2024-01-23 09:54:00,167.20
2024-01-23 09:54:15,183.17
2024-01-23 09:54:30,183.17
2024-01-23 09:54:45,183.17
2024-01-23 09:55:00,183.17
2024-01-23 09:55:15,228.77
2024-01-23 09:55:30,228.77
2024-01-23 09:55:45,228.77
2024-01-23 09:56:00,228.77
2024-01-23 09:56:15,237.99
2024-01-23 09:56:30,237.99
2024-01-23 09:56:45,237.99
2024-01-23 09:57:00,237.99
2024-01-23 09:57:15,231.86
2024-01-23 09:57:30,231.86
2024-01-23 09:57:45,231.86
2024-01-23 09:58:00,231.86
2024-01-23 09:58:15,240.42
2024-01-23 09:58:30,240.42
2024-01-23 09:58:45,240.42
2024-01-23 09:59:00,240.42
2024-01-23 09:59:15,241.63
2024-01-23 09:59:30,241.63
2024-01-23 09:59:45,241.63
2024-01-23 10:00:00,241.63
2024-01-23 10:00:15,250.58
2024-01-23 10:00:30,250.58
2024-01-23 10:00:45,250.58
2024-01-23 10:01:00,250.58
2024-01-23 10:01:15,269.96
2024-01-23 10:01:30,269.96
2024-01-23 10:01:45,269.96
2024-01-23 10:02:00,269.96
2024-01-23 10:02:15,268.14
2024-01-23 10:02:30,268.14
2024-01-23 10:02:45,268.14
2024-01-23 10:03:00,268.14
