"Time","by-dependencies"
2024-01-23 09:52:00,2229039104
2024-01-23 09:52:30,2641027072
2024-01-23 09:53:00,3511619584
2024-01-23 09:53:30,4038729728
2024-01-23 09:54:00,4393619456
2024-01-23 09:54:30,4744380416
2024-01-23 09:55:00,5000761344
2024-01-23 09:55:30,5251313664
2024-01-23 09:56:00,5431001088
2024-01-23 09:56:30,5806424064
2024-01-23 09:57:00,5994360832
2024-01-23 09:57:30,6158286848
2024-01-23 09:58:00,6310055936
2024-01-23 09:58:30,6301315072
2024-01-23 09:59:00,6360424448
2024-01-23 09:59:30,6430281728
2024-01-23 10:00:00,6459580416
2024-01-23 10:00:30,6468878336
2024-01-23 10:01:00,6599200768
2024-01-23 10:01:30,6816923648
2024-01-23 10:02:00,7012016128
